transliterated,reference,distance,features,address
hazaŋragaoṣ̌əm,hazaŋhragaōšəm,2,"[{'type': 'delete', 'from': 'h', 'str': 'h deleted', 'is_documented': True, 'description': 'The loss of aspiration (h) is a significant orthographic and phonological feature influenced by modern recitation practices. In Indian manuscripts, this loss is widespread and can occur in various positions within a word. It is attributed to the influence of Gujarati, where h is often pronounced softly or omitted, particularly in medial position'}, {'type': 'replace', 'from': 'a', 'to': 'aō', 'str': 'aō for a', 'is_documented': True, 'description': 'In Indian manuscripts, a for aō is a form of monophthongization, though it is relatively less frequent compared to u for aō'}, {'type': 'replace', 'from': 'o', 'to': 'š', 'str': 'š for o', 'is_documented': False, 'description': None}, {'type': 'insert', 'to': 'ṣ̌', 'str': 'ṣ̌ inserted', 'is_documented': False, 'description': None}]","[{'id': 'Y2.3RatuLetAccAY.c', 'index': 2}]"
baēuuarəcaṣ̌manəm,baēuuarəcašmanəm,1,"[{'type': 'replace', 'from': 'ṣ̌', 'to': 'š', 'str': 'š for ṣ̌', 'is_documented': False, 'description': None}]","[{'id': 'Y2.3RatuLetAccAY.c', 'index': 4}, {'id': 'Y2.3RatuLetAccAY.c', 'index': 5}]"
aoxtōnāmanəm,aōxtōnāmanəm,1,"[{'type': 'replace', 'from': 'a', 'to': 'aō', 'str': 'aō for a', 'is_documented': True, 'description': 'In Indian manuscripts, a for aō is a form of monophthongization, though it is relatively less frequent compared to u for aō'}, {'type': 'insert', 'to': 'o', 'str': 'o inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y2.3RatuLetAccAY.c', 'index': 6}, {'id': 'Y2.3RatuLetAccAY.c', 'index': 7}]"
ẏazatəm,yazatəm,1,"[{'type': 'replace', 'from': 'ẏ', 'to': 'y', 'str': 'y for ẏ', 'is_documented': True, 'description': 'Orthographic variation: ẏ used for y in Indian tradition.'}]","[{'id': 'Y2.3RatuLetAccAY.c', 'index': 8}]"
āiiese,āiiese,0,[],"[{'id': 'Y2.3RatuLetAccAY.c', 'index': 9}]"
ẏešti,yešti,1,"[{'type': 'replace', 'from': 'ẏ', 'to': 'y', 'str': 'y for ẏ', 'is_documented': True, 'description': 'Orthographic variation: ẏ used for y in Indian tradition.'}]","[{'id': 'Y2.3RatuLetAccAY.c', 'index': 10}]"
rāma,rāma,0,[],"[{'id': 'Y2.3RatuLetAccAY.c', 'index': 11}]"
xᵛāstrəm,xᵛāstrəm,0,[],"[{'id': 'Y2.3RatuLetAccAY.c', 'index': 12}, {'id': 'Y2.3RatuLetAccAY.c', 'index': 13}]"
āiiese,āiiese,0,[],"[{'id': 'Y2.3RatuLetAccAY.c', 'index': 14}, {'id': 'Y2.3e', 'index': 0}]"
ẏešti,yešti,1,"[{'type': 'replace', 'from': 'ẏ', 'to': 'y', 'str': 'y for ẏ', 'is_documented': True, 'description': 'Orthographic variation: ẏ used for y in Indian tradition.'}]","[{'id': 'Y2.3e', 'index': 1}]"
aɱiia,aɱiia,0,[],"[{'id': 'Y2.3e', 'index': 2}, {'id': 'Y2.4a', 'index': 0}]"
zaoϑre,zaōϑre,1,"[{'type': 'replace', 'from': 'a', 'to': 'aō', 'str': 'aō for a', 'is_documented': True, 'description': 'In Indian manuscripts, a for aō is a form of monophthongization, though it is relatively less frequent compared to u for aō'}, {'type': 'insert', 'to': 'o', 'str': 'o inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y2.4a', 'index': 1}, {'id': 'Y2.4a', 'index': 2}]"
barəsmanaēca,barəsmanaēca,0,[],"[{'id': 'Y2.4a', 'index': 3}]"
raϑpiϑβinəm,rapiϑβinəm,1,"[{'type': 'insert', 'to': 'ϑ', 'str': 'ϑ inserted', 'is_documented': False, 'description': None}]","[{'id': 'Y2.4a', 'index': 4}, {'id': 'Y2.4RatuLetAccAY.a', 'index': 0}]"
rapiϑβinəm,rapiϑβinəm,0,[],"[{'id': 'Y2.4RatuLetAccAY.a', 'index': 1}]"
raϑpiϑβinəm,rapiϑβinəm,1,"[{'type': 'insert', 'to': 'ϑ', 'str': 'ϑ inserted', 'is_documented': False, 'description': None}]","[{'id': 'Y2.4RatuLetAccAY.a', 'index': 2}]"
rapiϑβinəm,rapiϑβinəm,0,[],"[{'id': 'Y2.4RatuLetAccAY.a', 'index': 3}]"
aṣ̌auuanəm,aṣ̌auuanəm,0,[],"[{'id': 'Y2.4RatuLetAccAY.a', 'index': 4}, {'id': 'Y2.4RatuLetAccAY.a', 'index': 5}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y2.4RatuLetAccAY.a', 'index': 6}]"
ratūm,ratūm,0,[],"[{'id': 'Y2.4RatuLetAccAY.a', 'index': 7}]"
āiiese,āiiese,0,[],"[{'id': 'Y2.4RatuLetAccAY.a', 'index': 8}, {'id': 'Y2.4b', 'index': 0}]"
ẏešti,yešti,1,"[{'type': 'replace', 'from': 'ẏ', 'to': 'y', 'str': 'y for ẏ', 'is_documented': True, 'description': 'Orthographic variation: ẏ used for y in Indian tradition.'}]","[{'id': 'Y2.4b', 'index': 1}]"
frādat̰fṣ̌āum,frādat̰fšaōm,3,"[{'type': 'replace', 'from': 'ṣ̌', 'to': 'š', 'str': 'š for ṣ̌', 'is_documented': False, 'description': None}, {'type': 'replace', 'from': 'āu', 'to': 'aō', 'str': 'aō for āu', 'is_documented': True, 'description': 'aō replaced by u, seen in oral-influenced Indian manuscripts.'}]","[{'id': 'Y2.4RatuLetAccAY.b', 'index': 0}]"
zaṇtuməmca,zaṇtuməmca,0,[],"[{'id': 'Y2.4RatuLetAccAY.b', 'index': 1}]"
aṣ̌auuanəm,aṣ̌auuanəm,0,[],"[{'id': 'Y2.4RatuLetAccAY.b', 'index': 2}, {'id': 'Y2.4RatuLetAccAY.b', 'index': 3}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y2.4RatuLetAccAY.b', 'index': 4}]"
ratūm,ratūm,0,[],"[{'id': 'Y2.4RatuLetAccAY.b', 'index': 5}]"
āiiese,āiiese,0,[],"[{'id': 'Y2.4RatuLetAccAY.b', 'index': 6}, {'id': 'Y2.4c', 'index': 0}]"
ẏešti,yešti,1,"[{'type': 'replace', 'from': 'ẏ', 'to': 'y', 'str': 'y for ẏ', 'is_documented': True, 'description': 'Orthographic variation: ẏ used for y in Indian tradition.'}]","[{'id': 'Y2.4c', 'index': 1}, {'id': 'Y2.4c', 'index': 2}]"
aɱiia,aɱiia,0,[],"[{'id': 'Y2.4d', 'index': 0}]"
zaoϑre,zaōϑre,1,"[{'type': 'replace', 'from': 'a', 'to': 'aō', 'str': 'aō for a', 'is_documented': True, 'description': 'In Indian manuscripts, a for aō is a form of monophthongization, though it is relatively less frequent compared to u for aō'}, {'type': 'insert', 'to': 'o', 'str': 'o inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y2.4d', 'index': 1}, {'id': 'Y2.4d', 'index': 2}]"
barəsmanaēca,barəsmanaēca,0,[],"[{'id': 'Y2.4d', 'index': 3}]"
aṣ̌əm,aṣ̌əm,0,[],"[{'id': 'Y2.4d', 'index': 4}, {'id': 'Y2.4RatuLetAccAY.c', 'index': 0}]"
vahištəm,vahištəm,0,[],"[{'id': 'Y2.4RatuLetAccAY.c', 'index': 1}]"
āϑrəmca,ātrəmca,1,"[{'type': 'replace', 'from': 'ϑ', 'to': 't', 'str': 't for ϑ', 'is_documented': False, 'description': None}]","[{'id': 'Y2.4RatuLetAccAY.c', 'index': 2}, {'id': 'Y2.4RatuLetAccAY.c', 'index': 3}]"
ahurahe,ahurahe,0,[],"[{'id': 'Y2.4RatuLetAccAY.c', 'index': 4}]"
mazdā̊,mazdā̊,0,[],"[{'id': 'Y2.4RatuLetAccAY.c', 'index': 5}]"
puϑrəm,puϑrəm,0,[],"[{'id': 'Y2.4RatuLetAccAY.c', 'index': 6}]"
āiiese,āiiese,0,[],"[{'id': 'Y2.4RatuLetAccAY.c', 'index': 7}, {'id': 'Y2.4e', 'index': 0}]"
ẏešti,yešti,1,"[{'type': 'replace', 'from': 'ẏ', 'to': 'y', 'str': 'y for ẏ', 'is_documented': True, 'description': 'Orthographic variation: ẏ used for y in Indian tradition.'}]","[{'id': 'Y2.4e', 'index': 1}, {'id': 'Y2.4e', 'index': 2}]"
aɱiia,aɱiia,0,[],"[{'id': 'Y2.4e', 'index': 3}, {'id': 'Y2.5a', 'index': 0}]"
zaoϑre,zaōϑre,1,"[{'type': 'replace', 'from': 'a', 'to': 'aō', 'str': 'aō for a', 'is_documented': True, 'description': 'In Indian manuscripts, a for aō is a form of monophthongization, though it is relatively less frequent compared to u for aō'}, {'type': 'insert', 'to': 'o', 'str': 'o inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y2.5a', 'index': 1}]"
barəsmanaēca,barəsmanaēca,0,[],"[{'id': 'Y2.5a', 'index': 2}]"
uzaiieirinəm,uzaiieirinəm,0,[],"[{'id': 'Y2.5a', 'index': 3}, {'id': 'Y2.5RatuLetAccAY.a', 'index': 0}]"
aṣ̌anəm,aṣ̌auuanəm,1,"[{'type': 'delete', 'from': 'au', 'str': 'au deleted', 'is_documented': True, 'description': ""his phenomenon is part of a broader tendency for the loss of short vowels in Iranian manuscripts, especially noticeable in later copies. It is particularly characteristic of the Yazdi Behdini recitation tradition, which often features an 'allegro' or fast pronunciation. In this context, unstressed vowels, including u, tend to be elided when they occur before nasals, liquids, and semivowels. While not explicitly listed as a standalone feature solely for u, it is encompassed by the general pattern of short vowel syncope.""}, {'type': 'delete', 'from': 'u', 'str': 'u deleted', 'is_documented': True, 'description': ""his phenomenon is part of a broader tendency for the loss of short vowels in Iranian manuscripts, especially noticeable in later copies. It is particularly characteristic of the Yazdi Behdini recitation tradition, which often features an 'allegro' or fast pronunciation. In this context, unstressed vowels, including u, tend to be elided when they occur before nasals, liquids, and semivowels. While not explicitly listed as a standalone feature solely for u, it is encompassed by the general pattern of short vowel syncope.""}]","[{'id': 'Y2.5RatuLetAccAY.a', 'index': 1}]"
aṣ̌auuanəm,aṣ̌auuanəm,0,[],"[{'id': 'Y2.5RatuLetAccAY.a', 'index': 2}]"
aṣ̌anəm,aṣ̌auuanəm,1,"[{'type': 'delete', 'from': 'au', 'str': 'au deleted', 'is_documented': True, 'description': ""his phenomenon is part of a broader tendency for the loss of short vowels in Iranian manuscripts, especially noticeable in later copies. It is particularly characteristic of the Yazdi Behdini recitation tradition, which often features an 'allegro' or fast pronunciation. In this context, unstressed vowels, including u, tend to be elided when they occur before nasals, liquids, and semivowels. While not explicitly listed as a standalone feature solely for u, it is encompassed by the general pattern of short vowel syncope.""}, {'type': 'delete', 'from': 'u', 'str': 'u deleted', 'is_documented': True, 'description': ""his phenomenon is part of a broader tendency for the loss of short vowels in Iranian manuscripts, especially noticeable in later copies. It is particularly characteristic of the Yazdi Behdini recitation tradition, which often features an 'allegro' or fast pronunciation. In this context, unstressed vowels, including u, tend to be elided when they occur before nasals, liquids, and semivowels. While not explicitly listed as a standalone feature solely for u, it is encompassed by the general pattern of short vowel syncope.""}]","[{'id': 'Y2.5RatuLetAccAY.a', 'index': 3}]"
aṣ̌auuanəm,aṣ̌auuanəm,0,[],"[{'id': 'Y2.5RatuLetAccAY.a', 'index': 4}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y2.5RatuLetAccAY.a', 'index': 5}, {'id': 'Y2.5RatuLetAccAY.a', 'index': 6}]"
ratūm,ratūm,0,[],"[{'id': 'Y2.5RatuLetAccAY.a', 'index': 7}]"
āiiese,āiiese,0,[],"[{'id': 'Y2.5RatuLetAccAY.a', 'index': 8}, {'id': 'Y2.5b', 'index': 0}]"
ẏešti,yešti,1,"[{'type': 'replace', 'from': 'ẏ', 'to': 'y', 'str': 'y for ẏ', 'is_documented': True, 'description': 'Orthographic variation: ẏ used for y in Indian tradition.'}]","[{'id': 'Y2.5b', 'index': 1}]"
frādat̰vīrəm,frādat̰vīrəm,0,[],"[{'id': 'Y2.5b', 'index': 2}, {'id': 'Y2.5RatuLetAccAY.b', 'index': 0}, {'id': 'Y2.5RatuLetAccAY.b', 'index': 1}]"
dax́iiuməmca,dax́iiuməmca,0,[],"[{'id': 'Y2.5RatuLetAccAY.b', 'index': 2}]"
aṣ̌auuanəm,aṣ̌auuanəm,0,[],"[{'id': 'Y2.5RatuLetAccAY.b', 'index': 3}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y2.5RatuLetAccAY.b', 'index': 4}, {'id': 'Y2.5RatuLetAccAY.b', 'index': 5}]"
ratūm,ratūm,0,[],"[{'id': 'Y2.5RatuLetAccAY.b', 'index': 6}]"
āiiese,āiiese,0,[],"[{'id': 'Y2.5RatuLetAccAY.b', 'index': 7}, {'id': 'Y2.5c', 'index': 0}]"
ẏešti,yešti,1,"[{'type': 'replace', 'from': 'ẏ', 'to': 'y', 'str': 'y for ẏ', 'is_documented': True, 'description': 'Orthographic variation: ẏ used for y in Indian tradition.'}]","[{'id': 'Y2.5c', 'index': 1}]"
aɱiia,aɱiia,0,[],"[{'id': 'Y2.5c', 'index': 2}, {'id': 'Y2.5d', 'index': 0}]"
zaoϑre,zaōϑre,1,"[{'type': 'replace', 'from': 'a', 'to': 'aō', 'str': 'aō for a', 'is_documented': True, 'description': 'In Indian manuscripts, a for aō is a form of monophthongization, though it is relatively less frequent compared to u for aō'}, {'type': 'insert', 'to': 'o', 'str': 'o inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y2.5d', 'index': 1}]"
barəsmanaēca,barəsmanaēca,0,[],"[{'id': 'Y2.5d', 'index': 2}, {'id': 'Y2.5d', 'index': 3}]"
bərəzaṇtəm,bərəzaṇtəm,0,[],"[{'id': 'Y2.5d', 'index': 4}, {'id': 'Y2.5RatuLetAccAY.c', 'index': 0}]"
ahurəm,ahurəm,0,[],"[{'id': 'Y2.5RatuLetAccAY.c', 'index': 1}]"
xṣ̌aϑrīm,xšaϑrīm,1,"[{'type': 'replace', 'from': 'ṣ̌', 'to': 'š', 'str': 'š for ṣ̌', 'is_documented': False, 'description': None}]","[{'id': 'Y2.5RatuLetAccAY.c', 'index': 2}]"
xṣ̌aētəm,xšaētəm,1,"[{'type': 'replace', 'from': 'ṣ̌', 'to': 'š', 'str': 'š for ṣ̌', 'is_documented': False, 'description': None}]","[{'id': 'Y2.5RatuLetAccAY.c', 'index': 3}, {'id': 'Y2.5RatuLetAccAY.c', 'index': 4}]"
apąm,apąm,0,[],"[{'id': 'Y2.5RatuLetAccAY.c', 'index': 5}]"
napātəm,napātəm,0,[],"[{'id': 'Y2.5RatuLetAccAY.c', 'index': 6}]"
auruuat̰aspəm,auruuat̰aspəm,0,[],"[{'id': 'Y2.5RatuLetAccAY.c', 'index': 7}]"
āiiese,āiiese,0,[],"[{'id': 'Y2.5RatuLetAccAY.c', 'index': 8}]"
ẏšti,yešti,1,"[{'type': 'replace', 'from': 'ẏ', 'to': 'y', 'str': 'y for ẏ', 'is_documented': True, 'description': 'Orthographic variation: ẏ used for y in Indian tradition.'}, {'type': 'delete', 'from': 'e', 'str': 'e deleted', 'is_documented': True, 'description': ""his is part of a broader phenomenon of short vowel loss in Iranian manuscripts, especially in later copies. This syncope is linked to the 'allegro' (fast) recitation style, particularly prevalent among Zoroastrian speakers in Yazd. In such contexts, unstressed short vowels, including e, are prone to elision, especially in the first syllables of polysyllabic words. While specific examples of e deletion are not singled out from the general rule, it falls under the documented tendency for short vowels to disappear.""}]","[{'id': 'Y2.5RatuLetAccAY.c', 'index': 9}]"
apəmca,apəmca,0,[],"[{'id': 'Y2.5RatuLetAccAY.cF', 'index': 0}]"
ɱazdaδātąm,mazdaδātąm,1,"[{'type': 'replace', 'from': 'ɱ', 'to': 'm', 'str': 'm for ɱ', 'is_documented': True, 'description': ""The letter 'ɱ' tends to disappear in later manuscripts, being replaced by 'm' in some instances""}]","[{'id': 'Y2.5RatuLetAccAY.cF', 'index': 1}]"
mazdaδātąm,mazdaδātąm,0,[],"[{'id': 'Y2.5RatuLetAccAY.cF', 'index': 2}]"
ɱazdaδātąm,mazdaδātąm,1,"[{'type': 'replace', 'from': 'ɱ', 'to': 'm', 'str': 'm for ɱ', 'is_documented': True, 'description': ""The letter 'ɱ' tends to disappear in later manuscripts, being replaced by 'm' in some instances""}]","[{'id': 'Y2.5RatuLetAccAY.cF', 'index': 3}]"
mazdaδātąm,mazdaδātąm,0,[],"[{'id': 'Y2.5RatuLetAccAY.cF', 'index': 4}]"
aṣ̌aonīm,aṣ̌aōnīm,1,"[{'type': 'replace', 'from': 'a', 'to': 'aō', 'str': 'aō for a', 'is_documented': True, 'description': 'In Indian manuscripts, a for aō is a form of monophthongization, though it is relatively less frequent compared to u for aō'}, {'type': 'insert', 'to': 'o', 'str': 'o inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y2.5RatuLetAccAY.cF', 'index': 5}]"
āiiese,āiiese,0,[],"[{'id': 'Y2.5RatuLetAccAY.cF', 'index': 6}, {'id': 'Y2.5e', 'index': 0}, {'id': 'Y2.5e', 'index': 1}]"
ẏešti,yešti,1,"[{'type': 'replace', 'from': 'ẏ', 'to': 'y', 'str': 'y for ẏ', 'is_documented': True, 'description': 'Orthographic variation: ẏ used for y in Indian tradition.'}]","[{'id': 'Y2.5e', 'index': 2}]"
aɱiia,aɱiia,0,[],"[{'id': 'Y2.6a', 'index': 0}]"
zaoϑre,zaōϑre,1,"[{'type': 'replace', 'from': 'a', 'to': 'aō', 'str': 'aō for a', 'is_documented': True, 'description': 'In Indian manuscripts, a for aō is a form of monophthongization, though it is relatively less frequent compared to u for aō'}, {'type': 'insert', 'to': 'o', 'str': 'o inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y2.6a', 'index': 1}]"
barəsmanaēca,barəsmanaēca,0,[],"[{'id': 'Y2.6a', 'index': 2}]"
aiβisrūϑrəm,aiβisrūϑriməm,2,"[{'type': 'delete', 'from': 'i', 'str': 'i deleted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}, {'type': 'delete', 'from': 'm', 'str': 'm deleted', 'is_documented': False, 'description': None}]","[{'id': 'Y2.6RatuLetAccAY.a', 'index': 0}]"
aibigāim,aibigāim,0,[],"[{'id': 'Y2.6RatuLetAccAY.a', 'index': 1}]"
aṣ̌auuanəm,aṣ̌auuanəm,0,[],"[{'id': 'Y2.6RatuLetAccAY.a', 'index': 2}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y2.6RatuLetAccAY.a', 'index': 3}, {'id': 'Y2.6RatuLetAccAY.a', 'index': 4}]"
ratūm,ratūm,0,[],"[{'id': 'Y2.6RatuLetAccAY.a', 'index': 5}]"
āiiese,āiiese,0,[],"[{'id': 'Y2.6RatuLetAccAY.a', 'index': 6}, {'id': 'Y2.6b', 'index': 0}]"
ẏešti,yešti,1,"[{'type': 'replace', 'from': 'ẏ', 'to': 'y', 'str': 'y for ẏ', 'is_documented': True, 'description': 'Orthographic variation: ẏ used for y in Indian tradition.'}]","[{'id': 'Y2.6b', 'index': 1}]"
frādat̰vīspąmhujiiāitə̄e,frādat̰vīspąmhujiiātə̄e,1,"[{'type': 'replace', 'from': 'āi', 'to': 'ā', 'str': 'ā for āi', 'is_documented': False, 'description': None}]","[{'id': 'Y2.6b', 'index': 2}, {'id': 'Y2.6RatuLetAccAY.b', 'index': 0}]"
zaraϑuštrōtəmāica,zaraϑuštrōtəmāica,0,[],"[{'id': 'Y2.6RatuLetAccAY.b', 'index': 1}]"
aṣ̌aone,aṣ̌aōne,1,"[{'type': 'replace', 'from': 'a', 'to': 'aō', 'str': 'aō for a', 'is_documented': True, 'description': 'In Indian manuscripts, a for aō is a form of monophthongization, though it is relatively less frequent compared to u for aō'}, {'type': 'insert', 'to': 'o', 'str': 'o inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y2.6RatuLetAccAY.b', 'index': 2}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y2.6RatuLetAccAY.b', 'index': 3}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y2.6RatuLetAccAY.b', 'index': 4}, {'id': 'Y2.6RatuLetAccAY.b', 'index': 5}]"
āiiese,āiiese,0,[],"[{'id': 'Y2.6RatuLetAccAY.b', 'index': 6}, {'id': 'Y2.6c', 'index': 0}]"
ẏešti,yešti,1,"[{'type': 'replace', 'from': 'ẏ', 'to': 'y', 'str': 'y for ẏ', 'is_documented': True, 'description': 'Orthographic variation: ẏ used for y in Indian tradition.'}]","[{'id': 'Y2.6c', 'index': 1}]"
aɱiia,aɱiia,0,[],"[{'id': 'Y2.6d', 'index': 0}]"
zaoϑre,zaōϑre,1,"[{'type': 'replace', 'from': 'a', 'to': 'aō', 'str': 'aō for a', 'is_documented': True, 'description': 'In Indian manuscripts, a for aō is a form of monophthongization, though it is relatively less frequent compared to u for aō'}, {'type': 'insert', 'to': 'o', 'str': 'o inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y2.6d', 'index': 1}]"
barəsmanaēca,barəsmanaēca,0,[],"[{'id': 'Y2.6d', 'index': 2}, {'id': 'Y2.6d', 'index': 3}]"
