transliterated,reference,distance,features,address
aṣ̌ahe,aṣ̌ahe,0.0,[],"[{'id': 'Y1.17a', 'index': 33}]"
raϑβąm,raϑβąm,0.0,[],"[{'id': 'Y1.17a', 'index': 34}, {'id': 'Y1.17a', 'index': 35}]"
raϑβō,raϑβō,0.0,[],"[{'id': 'Y1.17a', 'index': 36}, {'id': 'Y1.18a', 'index': 0}]"
bərəzatō,bərəzatō,0.0,[],"[{'id': 'Y1.18a', 'index': 1}]"
yō,yō,0.0,[],"[{'id': 'Y1.18a', 'index': 2}]"
aṣ̌ahe,aṣ̌ahe,0.0,[],"[{'id': 'Y1.18a', 'index': 3}, {'id': 'Y1.18a', 'index': 4}]"
raϑβąm,raϑβąm,0.0,[],"[{'id': 'Y1.18a', 'index': 5}]"
aiiaranąmca,aiiaranąmca,0.0,[],"[{'id': 'Y1.18a', 'index': 6}]"
asniianąmca,asńiianąmca,1.0,"[{'type': 'replace', 'from': 'n', 'to': 'ń', 'str': 'ń for n', 'is_documented': True, 'description': 'Palatal ń replaced by n, especially in Indian traditions.'}]","[{'id': 'Y1.18a', 'index': 7}, {'id': 'Y1.18a', 'index': 8}]"
māhiianąmca,māhiianąmca,0.0,[],"[{'id': 'Y1.18a', 'index': 9}]"
yāiriianąmca,yāiriianąmca,0.0,[],"[{'id': 'Y1.18a', 'index': 10}, {'id': 'Y1.18a', 'index': 11}]"
sarəδanąmca,sarəδanąmca,0.0,[],"[{'id': 'Y1.18a', 'index': 12}]"
yōi,yōi,0.0,[],"[{'id': 'Y1.18a', 'index': 13}]"
həṇti,həṇti,0.0,[],"[{'id': 'Y1.18a', 'index': 14}]"
aṣ̌ahe,aṣ̌ahe,0.0,[],"[{'id': 'Y1.18a', 'index': 15}, {'id': 'Y1.18a', 'index': 16}]"
ratauuō,ratauuō,0.0,[],"[{'id': 'Y1.18a', 'index': 17}]"
hāuuanōiš,hāuuanōiš,0.0,[],"[{'id': 'Y1.18a', 'index': 18}]"
raϑβō,raϑβō,0.0,[],"[{'id': 'Y1.18a', 'index': 19}]"
aṣ̌āunąm,aṣ̌āunąm,0.0,[],"[{'id': 'Y1.18a', 'index': 20}, {'id': 'Y1.19a', 'index': 0}]"
frauuašanąm,frauuaṣ̌inąm,2.0,"[{'type': 'replace', 'from': 'š', 'to': 'ṣ̌', 'str': 'ṣ̌ for š', 'is_documented': True, 'description': 'š used for ṣ̌ (written ṣ̌), common simplification.'}, {'type': 'replace', 'from': 'a', 'to': 'i', 'str': 'i for a', 'is_documented': True, 'description': ""In Iranian manuscripts, the confusion of 'a' for 'i' occurs, especially before nasals or after 'r' (e.g., 'tną' for 'tą', 'ϑrətiia-' for 'ϑritiia-'). This is part of the general confusion of short vowels ('i', 'e', 'ə'). While Indian manuscripts show frequent 'i' for 'ə' and 'i' for 'e', a direct 'a' for 'i' is not highlighted as a distinct feature.""}]","[{'id': 'Y1.19a', 'index': 1}]"
nabānazdištanąm,nabānazdištanąm,0.0,[],"[{'id': 'Y1.19a', 'index': 2}, {'id': 'Y1.19a', 'index': 3}]"
frauuaṣ̌inąm,frauuaṣ̌inąm,0.0,[],"[{'id': 'Y1.19a', 'index': 4}]"
hauuahe,hauuahe,0.0,[],"[{'id': 'Y1.19a', 'index': 5}, {'id': 'Y1.19a', 'index': 6}]"
urunō,urunō,0.0,[],"[{'id': 'Y1.19a', 'index': 7}]"
frauuaṣ̌ə̄e,frauuaṣ̌ə̄e,0.0,[],"[{'id': 'Y1.19a', 'index': 8}]"
vīspaēibiiō,vīspaēibiiō,0.0,[],"[{'id': 'Y1.19a', 'index': 9}, {'id': 'Y1.20a', 'index': 0}, {'id': 'Y1.20a', 'index': 1}]"
aṣ̌ahe,aṣ̌ahe,0.0,[],"[{'id': 'Y1.20a', 'index': 2}]"
ratubiiō,ratubiiō,0.0,[],"[{'id': 'Y1.20a', 'index': 3}]"
vīspaēibiiō,vīspaēibiiō,0.0,[],"[{'id': 'Y1.20a', 'index': 4}, {'id': 'Y1.20b', 'index': 0}]"
vaŋhuδā̊biiō,vaŋhuδā̊biiō,0.0,[],"[{'id': 'Y1.20b', 'index': 1}]"
yazataēibiiō,yazataēibiiō,0.0,[],"[{'id': 'Y1.20b', 'index': 2}, {'id': 'Y1.20b', 'index': 3}]"
maińiiōibiiascā,maińiiaōibiiascā,1.0,"[{'type': 'replace', 'from': 'ōi', 'to': 'aō', 'str': 'aō for ōi', 'is_documented': True, 'description': ""This feature represents a confusion within a broader group of spellings including aō, ōi, aōi, and ō. This confusion arises because all these forms were likely pronounced as ō or ū. While ōi for aō 'does not usually occur' as a general rule in Iranian manuscripts, it can be found in specific contexts, such as the genitive singular forms of u-stems (e.g., rašnaōš vs. rašnōiš), where there might be influence from i-stems. In Indian manuscripts, this type of confusion, including ō for ōi and ōi for ō, is frequently observed""}, {'type': 'delete', 'from': 'i', 'str': 'i deleted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y1.20b', 'index': 4}]"
gaēϑībii,gaēϑābiiō,2.0,"[{'type': 'replace', 'from': 'ī', 'to': 'ā', 'str': 'ā for ī', 'is_documented': False, 'description': None}, {'type': 'delete', 'from': 'ō', 'str': 'ō deleted', 'is_documented': False, 'description': None}]","[{'id': 'Y1.20b', 'index': 5}]"
ascā,yascā,1.0,"[{'type': 'delete', 'from': 'y', 'str': 'y deleted', 'is_documented': False, 'description': None}]","[{'id': 'Y1.20b', 'index': 6}]"
yō,yō,0.0,[],"[{'id': 'Y1.20b', 'index': 7}]"
həṇti,həṇti,0.0,[],"[{'id': 'Y1.20b', 'index': 8}]"
yasniiāica,yesńiiāca,2.0,"[{'type': 'replace', 'from': 'a', 'to': 'e', 'str': 'e for a', 'is_documented': True, 'description': ""In Iranian manuscripts, there is a general tendency for short palatal vowels (ə, e, i) to 'open'. Specifically, a for i is noted, particularly before nasals""}, {'type': 'replace', 'from': 'n', 'to': 'ń', 'str': 'ń for n', 'is_documented': True, 'description': 'Palatal ń replaced by n, especially in Indian traditions.'}, {'type': 'replace', 'from': 'āi', 'to': 'ā', 'str': 'ā for āi', 'is_documented': False, 'description': None}]","[{'id': 'Y1.20b', 'index': 9}]"
ahmiiāica,vaɱiiāca,3.0,"[{'type': 'delete', 'from': 'v', 'str': 'v deleted', 'is_documented': False, 'description': None}, {'type': 'replace', 'from': 'h', 'to': 'ɱ', 'str': 'ɱ for h', 'is_documented': False, 'description': None}, {'type': 'insert', 'to': 'm', 'str': 'm inserted', 'is_documented': True, 'description': 'm can be an inserted anaptyctic vowel as part of consonantal groups involving sonorants (m, n, r)'}, {'type': 'replace', 'from': 'āi', 'to': 'ā', 'str': 'ā for āi', 'is_documented': False, 'description': None}]","[{'id': 'Y1.20b', 'index': 11}]"
aṣ̌āt̰,aṣ̌āt̰,0.0,[],"[{'id': 'Y1.20b', 'index': 12}]"
haca,haca,0.0,[],"[{'id': 'Y1.20b', 'index': 13}]"
yat̰,yat̰,0.0,[],"[{'id': 'Y1.20b', 'index': 14}]"
vahištāt̰,vahištāt̰,0.0,[],"[{'id': 'Y1.20b', 'index': 15}]"
hāuuanə̄e,hāuuanə̄e,0.0,[],"[{'id': 'Y1.20b', 'index': 16}, {'id': 'Y1.21RatuVoc', 'index': 0}]"
ašāum,aṣ̌āum,1.0,"[{'type': 'replace', 'from': 'š', 'to': 'ṣ̌', 'str': 'ṣ̌ for š', 'is_documented': True, 'description': 'š used for ṣ̌ (written ṣ̌), common simplification.'}]","[{'id': 'Y1.21RatuVoc', 'index': 1}]"
aṣ̌ahe,aṣ̌ahe,0.0,[],"[{'id': 'Y1.21RatuVoc', 'index': 2}, {'id': 'Y1.21RatuVoc', 'index': 3}]"
ratauuō,ratauuō,0.0,[],"[{'id': 'Y1.21RatuVoc', 'index': 4}]"
sāuuaŋhə̄e,sāuuaŋhə̄e,0.0,[],"[{'id': 'Y1.21RatuVoc', 'index': 5}]"
aṣ̌āum,aṣ̌āum,0.0,[],"[{'id': 'Y1.21RatuVoc', 'index': 6}, {'id': 'Y1.21RatuVoc', 'index': 7}]"
aṣ̌ahe,aṣ̌ahe,0.0,[],"[{'id': 'Y1.21RatuVoc', 'index': 8}]"
ratauuō,ratauuō,0.0,[],"[{'id': 'Y1.21RatuVoc', 'index': 9}]"
rapiϑβine,rapiϑβina,1.0,"[{'type': 'replace', 'from': 'e', 'to': 'a', 'str': 'a for e', 'is_documented': False, 'description': None}]","[{'id': 'Y1.21RatuVoc', 'index': 10}]"
aṣ̌āum,aṣ̌āum,0.0,[],"[{'id': 'Y1.21RatuVoc', 'index': 11}, {'id': 'Y1.21RatuVoc', 'index': 12}]"
aṣ̌ahe,aṣ̌ahe,0.0,[],"[{'id': 'Y1.21RatuVoc', 'index': 13}]"
ratauuō,ratauuō,0.0,[],"[{'id': 'Y1.21RatuVoc', 'index': 14}]"
uzaiieirine,uzaiieirina,1.0,"[{'type': 'replace', 'from': 'e', 'to': 'a', 'str': 'a for e', 'is_documented': False, 'description': None}]","[{'id': 'Y1.21RatuVoc', 'index': 15}, {'id': 'Y1.21RatuVoc', 'index': 16}]"
aṣ̌āum,aṣ̌āum,0.0,[],"[{'id': 'Y1.21RatuVoc', 'index': 17}]"
aṣ̌ahe,aṣ̌ahe,0.0,[],"[{'id': 'Y1.21RatuVoc', 'index': 18}]"
ratauuō,ratauuō,0.0,[],"[{'id': 'Y1.21RatuVoc', 'index': 19}]"
a,ī,1.0,"[{'type': 'replace', 'from': 'a', 'to': 'ī', 'str': 'ī for a', 'is_documented': False, 'description': None}]","[{'id': 'Y1.21RatuVoc', 'index': 20}]"
iβisrīϑrəma,aiβisrūϑrima,3.0,"[{'type': 'replace', 'from': 'i', 'to': 'ai', 'str': 'ai for i', 'is_documented': False, 'description': None}, {'type': 'replace', 'from': 'ī', 'to': 'ū', 'str': 'ū for ī', 'is_documented': True, 'description': 'This is a prominent and widespread orthographic and phonological feature in Avestan manuscripts, particularly within the Iranian tradition'}, {'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}]","[{'id': 'Y1.21RatuVoc', 'index': 21}]"
aibigaiia,aibigaiia,0.0,[],"[{'id': 'Y1.21RatuVoc', 'index': 22}]"
aṣ̌āum,aṣ̌āum,0.0,[],"[{'id': 'Y1.21RatuVoc', 'index': 23}]"
aṣ̌ahe,aṣ̌ahe,0.0,[],"[{'id': 'Y1.21RatuVoc', 'index': 24}, {'id': 'Y1.21RatuVoc', 'index': 25}]"
ratauuō,ratauuō,0.0,[],"[{'id': 'Y1.21RatuVoc', 'index': 26}]"
ušahina,ušahina,0.0,[],"[{'id': 'Y1.21RatuVoc', 'index': 27}]"
aṣ̌āum,aṣ̌āum,0.0,[],"[{'id': 'Y1.21RatuVoc', 'index': 28}]"
aṣ̌ahe,aṣ̌ahe,0.0,[],"[{'id': 'Y1.21RatuVoc', 'index': 29}]"
ratauuō,ratauuō,0.0,[],"[{'id': 'Y1.21RatuVoc', 'index': 30}]"
yezi,yezi,0.0,[],"[{'id': 'Y1.21RatuVoc', 'index': 31}, {'id': 'Y1.22a', 'index': 0}]"
ϑβā,ϑβā,0.0,[],"[{'id': 'Y1.22a', 'index': 1}]"
dəduuaēša,diduuaēša,1.0,"[{'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}]","[{'id': 'Y1.22a', 'index': 2}, {'id': 'Y1.22a', 'index': 3}, {'id': 'Y1.22a', 'index': 4}]"
yezi,yezi,0.0,[],"[{'id': 'Y1.22a', 'index': 5}, {'id': 'Y1.22b', 'index': 0}]"
manaŋha,manaŋha,0.0,[],"[{'id': 'Y1.22b', 'index': 1}]"
yezi,yezi,0.0,[],"[{'id': 'Y1.22b', 'index': 2}]"
vacaŋha,vacaŋha,0.0,[],"[{'id': 'Y1.22b', 'index': 3}]"
yezi,yezi,0.0,[],"[{'id': 'Y1.22b', 'index': 4}]"
š́iiaōϑana,š́iiaōϑana,0.0,[],"[{'id': 'Y1.22b', 'index': 5}]"
yezi,yezi,0.0,[],"[{'id': 'Y1.22b', 'index': 6}, {'id': 'Y1.22c', 'index': 0}, {'id': 'Y1.22c', 'index': 1}]"
zaōša,zaōša,0.0,[],"[{'id': 'Y1.22c', 'index': 2}]"
yezi,yezi,0.0,[],"[{'id': 'Y1.22c', 'index': 3}]"
azaōša,azaōša,0.0,[],"[{'id': 'Y1.22c', 'index': 4}]"
ātē,ātē,0.0,[],"[{'id': 'Y1.22c', 'index': 5}, {'id': 'Y1.22d', 'index': 0}, {'id': 'Y1.22d', 'index': 1}]"
aŋhe,aiŋ́he,1.0,"[{'type': 'replace', 'from': 'a', 'to': 'ai', 'str': 'ai for a', 'is_documented': False, 'description': None}, {'type': 'replace', 'from': 'ŋ', 'to': 'ŋ́', 'str': 'ŋ́ for ŋ', 'is_documented': True, 'description': 'Palatal nasal ŋ́ replaced by ŋ, often in Indian manuscripts.'}]","[{'id': 'Y1.22d', 'index': 2}]"
fraca,fraca,0.0,[],"[{'id': 'Y1.22d', 'index': 3}]"
stuiiē,stuiiē,0.0,[],"[{'id': 'Y1.22d', 'index': 4}]"
nītē,nītē,0.0,[],"[{'id': 'Y1.22d', 'index': 5}]"
vaēδaiiemi,vaēδaiiemi,0.0,[],"[{'id': 'Y1.22d', 'index': 6}, {'id': 'Y1.22d', 'index': 7}]"
yezi,yezi,0.0,[],"[{'id': 'Y1.22d', 'index': 8}]"
tē,tē,0.0,[],"[{'id': 'Y1.22d', 'index': 9}]"
aŋ́he,aiŋ́he,0.0,"[{'type': 'replace', 'from': 'a', 'to': 'ai', 'str': 'ai for a', 'is_documented': False, 'description': None}]","[{'id': 'Y1.22d', 'index': 10}]"
auuāurīraōϑa,auuāurūraōδa,2.0,"[{'type': 'replace', 'from': 'ī', 'to': 'ū', 'str': 'ū for ī', 'is_documented': True, 'description': 'This is a prominent and widespread orthographic and phonological feature in Avestan manuscripts, particularly within the Iranian tradition'}, {'type': 'replace', 'from': 'ϑ', 'to': 'δ', 'str': 'δ for ϑ', 'is_documented': False, 'description': None}]","[{'id': 'Y1.22d', 'index': 11}, {'id': 'Y1.22d', 'index': 12}]"
yat̰,yat̰,0.0,[],"[{'id': 'Y1.22d', 'index': 13}]"
yasnaheca,yasnaheca,0.0,[],"[{'id': 'Y1.22d', 'index': 14}]"
vahmaheca,vaɱaheca,2.0,"[{'type': 'replace', 'from': 'h', 'to': 'ɱ', 'str': 'ɱ for h', 'is_documented': False, 'description': None}, {'type': 'insert', 'to': 'm', 'str': 'm inserted', 'is_documented': True, 'description': 'm can be an inserted anaptyctic vowel as part of consonantal groups involving sonorants (m, n, r)'}]","[{'id': 'Y1.22d', 'index': 15}, {'id': 'Y1.22d', 'index': 16}]"
vīspe,vīspe,0.0,[],"[{'id': 'Y1.23a', 'index': 1}]"
mazišta,mazišta,0.0,[],"[{'id': 'Y1.23a', 'index': 2}]"
aṣ̌āum,aṣ̌āum,0.0,[],"[{'id': 'Y1.23a', 'index': 3}, {'id': 'Y1.23a', 'index': 4}]"
aṣ̌ahe,aṣ̌ahe,0.0,[],"[{'id': 'Y1.23a', 'index': 5}]"
ratauuō,ratauuō,0.0,[],"[{'id': 'Y1.23a', 'index': 6}]"
yezi,yezi,0.0,[],"[{'id': 'Y1.23a', 'index': 7}, {'id': 'Y1.23b', 'index': 0}]"
vō,vō,0.0,[],"[{'id': 'Y1.23b', 'index': 1}]"
dədəuuaēša,diduuaēša,2.0,"[{'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}, {'type': 'insert', 'to': 'ə', 'str': 'ə inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y1.23b', 'index': 2}]"
yezi,yezi,0.0,[],"[{'id': 'Y1.23b', 'index': 3}, {'id': 'Y1.23c', 'index': 0}]"
manaŋhe,manaŋhe,0.0,[],"[{'id': 'Y1.23c', 'index': 1}]"
yezi,yezi,0.0,[],"[{'id': 'Y1.23c', 'index': 2}]"
vacaŋhe,vacaŋhe,0.0,[],"[{'id': 'Y1.23c', 'index': 3}]"
yezi,yezi,0.0,[],"[{'id': 'Y1.23c', 'index': 4}]"
š́iiaōϑana,š́iiaōϑana,0.0,[],"[{'id': 'Y1.23c', 'index': 5}]"
yezi,yezi,0.0,[],"[{'id': 'Y1.23c', 'index': 6}, {'id': 'Y1.23d', 'index': 0}, {'id': 'Y1.23d', 'index': 1}]"
zaōša,zaōša,0.0,[],"[{'id': 'Y1.23d', 'index': 2}]"
yezi,yezi,0.0,[],"[{'id': 'Y1.23d', 'index': 3}]"
azaōša,azaōša,0.0,[],"[{'id': 'Y1.23d', 'index': 4}]"
āvō,āvō,0.0,[],"[{'id': 'Y1.23d', 'index': 5}, {'id': 'Y1.23e', 'index': 0}, {'id': 'Y1.23e', 'index': 1}]"
aŋ́he,aiŋ́he,0.0,"[{'type': 'replace', 'from': 'a', 'to': 'ai', 'str': 'ai for a', 'is_documented': False, 'description': None}]","[{'id': 'Y1.23e', 'index': 2}]"
fraca,fraca,0.0,[],"[{'id': 'Y1.23e', 'index': 3}]"
stuiiē,stuiiē,0.0,[],"[{'id': 'Y1.23e', 'index': 4}]"
nīvō,nīvō,0.0,[],"[{'id': 'Y1.23e', 'index': 5}, {'id': 'Y1.23e', 'index': 6}]"
vaēδaiiemi,vaēδaiiemi,0.0,[],"[{'id': 'Y1.23e', 'index': 7}, {'id': 'Y1.23e', 'index': 8}]"
yezi,yezi,0.0,[],"[{'id': 'Y1.23e', 'index': 9}]"
vō,vō,0.0,[],"[{'id': 'Y1.23e', 'index': 10}]"
aŋ́he,aiŋ́he,0.0,"[{'type': 'replace', 'from': 'a', 'to': 'ai', 'str': 'ai for a', 'is_documented': False, 'description': None}]","[{'id': 'Y1.23e', 'index': 11}]"
auuā,auuā,0.0,[],"[{'id': 'Y1.23e', 'index': 12}]"
urīraōϑa,urūraōδa,2.0,"[{'type': 'replace', 'from': 'ī', 'to': 'ū', 'str': 'ū for ī', 'is_documented': True, 'description': 'This is a prominent and widespread orthographic and phonological feature in Avestan manuscripts, particularly within the Iranian tradition'}, {'type': 'replace', 'from': 'ϑ', 'to': 'δ', 'str': 'δ for ϑ', 'is_documented': False, 'description': None}]","[{'id': 'Y1.23e', 'index': 13}]"
yat̰,yat̰,0.0,[],"[{'id': 'Y1.23e', 'index': 14}]"
yasnaheca,yasnaheca,0.0,[],"[{'id': 'Y1.23e', 'index': 15}]"
vahm,vaēm,1.0,"[{'type': 'replace', 'from': 'a', 'to': 'aē', 'str': 'aē for a', 'is_documented': False, 'description': None}, {'type': 'insert', 'to': 'h', 'str': 'h inserted', 'is_documented': True, 'description': ""The inverse of the loss of 'h' (i.e., 'h' being inserted) occurs, leading to 'misunderstandings'""}]","[{'id': 'Y1.23e', 'index': 16}]"
aheca,aheca,0.0,[],"[{'id': 'Y1.23e', 'index': 17}]"
frauuarāne,frauuarāne,0.0,[],"[{'id': 'Y1.23e', 'index': 18}, {'id': 'Y2.0Frauuarane', 'index': 0}]"
hāuuanə̄e,hāuuanə̄e,0.0,[],"[{'id': 'Y2.0RatuFra', 'index': 0}]"
sāuuaŋhə̄e,sāuuaŋhə̄e,0.0,[],"[{'id': 'Y2.0RatuFra', 'index': 1}]"
raϑβąm,raϑβąm,0.0,[],"[{'id': 'Y2.0Raϑβąm', 'index': 0}]"
aiiaranąmca,aiiaranąmca,0.0,[],"[{'id': 'Y2.0Raϑβąm', 'index': 1}]"
sarəδanąmca,sarəδanąmca,0.0,[],"[{'id': 'Y2.0Raϑβąm', 'index': 2}]"
yasnāica,yasnāica,0.0,[],"[{'id': 'Y2.0Raϑβąm', 'index': 3}]"
zaōϑra,zaōϑra,0.0,[],"[{'id': 'Y2.0Raϑβąm', 'index': 4}, {'id': 'Y2.1a', 'index': 0}]"
āiiese,āiiese,0.0,[],"[{'id': 'Y2.1a', 'index': 1}]"
yešti,yešti,0.0,[],"[{'id': 'Y2.1a', 'index': 2}]"
barəsma,barəsma,0.0,[],"[{'id': 'Y2.1a', 'index': 3}, {'id': 'Y2.1b', 'index': 0}, {'id': 'Y2.1b', 'index': 1}]"
barəsma,barəsma,0.0,[],"[{'id': 'Y2.1b', 'index': 2}, {'id': 'Y2.1c', 'index': 0}]"
zaōϑra,zaōϑra,0.0,[],"[{'id': 'Y2.1c', 'index': 1}, {'id': 'Y2.1d', 'index': 0}]"
zaōϑra,zaōϑra,0.0,[],"[{'id': 'Y2.1d', 'index': 1}, {'id': 'Y2.1e', 'index': 0}]"
haδabarəsmana,haδabarəsmana,0.0,[],"[{'id': 'Y2.1e', 'index': 1}, {'id': 'Y2.1e', 'index': 2}]"
barəsma,barəsma,0.0,[],"[{'id': 'Y2.1e', 'index': 3}, {'id': 'Y2.1f', 'index': 0}]"
haδa,haδa,0.0,[],"[{'id': 'Y2.1f', 'index': 1}]"
zaōϑrim,zaōϑrąm,1.0,"[{'type': 'replace', 'from': 'i', 'to': 'ą', 'str': 'ą for i', 'is_documented': False, 'description': None}]","[{'id': 'Y2.1f', 'index': 2}]"
haδazaōϑra,haδazaōϑra,0.0,[],"[{'id': 'Y2.1f', 'index': 3}, {'id': 'Y2.1f', 'index': 4}]"
haδa,haδa,0.0,[],"[{'id': 'Y2.1f', 'index': 5}]"
zaōϑrim,zaōϑrąm,1.0,"[{'type': 'replace', 'from': 'i', 'to': 'ą', 'str': 'ą for i', 'is_documented': False, 'description': None}]","[{'id': 'Y2.1f', 'index': 6}]"
haδazaōϑra,haδazaōϑra,0.0,[],"[{'id': 'Y2.1f', 'index': 7}, {'id': 'Y2.1f', 'index': 8}]"
ah,ahe,1.0,"[{'type': 'delete', 'from': 'e', 'str': 'e deleted', 'is_documented': True, 'description': ""his is part of a broader phenomenon of short vowel loss in Iranian manuscripts, especially in later copies. This syncope is linked to the 'allegro' (fast) recitation style, particularly prevalent among Zoroastrian speakers in Yazd. In such contexts, unstressed short vowels, including e, are prone to elision, especially in the first syllables of polysyllabic words. While specific examples of e deletion are not singled out from the general rule, it falls under the documented tendency for short vowels to disappear.""}]","[{'id': 'Y2.1f', 'index': 9}, {'id': 'Y2.1g', 'index': 0}]"
miia,āiia,1.0,"[{'type': 'replace', 'from': 'm', 'to': 'āi', 'str': 'āi for m', 'is_documented': False, 'description': None}, {'type': 'replace', 'from': 'ii', 'to': 'i', 'str': 'i for ii', 'is_documented': True, 'description': 'This is a very common feature in Indian manuscripts'}]","[{'id': 'Y2.1g', 'index': 1}]"
zaōϑra,zaōϑra,0.0,[],"[{'id': 'Y2.1g', 'index': 2}]"
imat̰,imat̰,0.0,[],"[{'id': 'Y2.1g', 'index': 3}]"
barəsma,barəsma,0.0,[],"[{'id': 'Y2.1g', 'index': 4}]"
ana,ana,0.0,[],"[{'id': 'Y2.1g', 'index': 5}, {'id': 'Y2.1h', 'index': 0}]"
barəsmana,barəsmana,0.0,[],"[{'id': 'Y2.1h', 'index': 1}]"
imąm,imąm,0.0,[],"[{'id': 'Y2.1h', 'index': 2}]"
zaōϑrąm,zaōϑrąm,0.0,[],"[{'id': 'Y2.1h', 'index': 3}]"
haδazaōϑrəm,haδazaōϑrəm,0.0,[],"[{'id': 'Y2.1h', 'index': 4}, {'id': 'Y2.1i', 'index': 0}, {'id': 'Y2.1i', 'index': 1}]"
imat̰,imat̰,0.0,[],"[{'id': 'Y2.1i', 'index': 2}]"
barəsma,barəsma,0.0,[],"[{'id': 'Y2.1i', 'index': 3}]"
imat̰,imat̰,0.0,[],"[{'id': 'Y2.1i', 'index': 4}, {'id': 'Y2.1j', 'index': 0}]"
barəsma,barəsma,0.0,[],"[{'id': 'Y2.1j', 'index': 1}]"
haδazaōϑrəm,haδazaōϑrəm,0.0,[],"[{'id': 'Y2.1j', 'index': 2}, {'id': 'Y2.1jF', 'index': 0}]"
haδaaiβiiā̊ŋhəm,haδaaiβiiā̊ŋhanəm,2.0,"[{'type': 'delete', 'from': 'a', 'str': 'a deleted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}, {'type': 'delete', 'from': 'n', 'str': 'n deleted', 'is_documented': False, 'description': None}]","[{'id': 'Y2.1jF', 'index': 1}]"
haδaaiβiiā̊ŋhanəm,haδaaiβiiā̊ŋhanəm,0.0,[],"[{'id': 'Y2.1jF', 'index': 2}]"
haδaaiβiiā̊ŋhəm,haδaaiβiiā̊ŋhanəm,2.0,"[{'type': 'delete', 'from': 'a', 'str': 'a deleted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}, {'type': 'delete', 'from': 'n', 'str': 'n deleted', 'is_documented': False, 'description': None}]","[{'id': 'Y2.1jF', 'index': 3}]"
haδaaiβiiā̊ŋhanəm,haδaaiβiiā̊ŋhanəm,0.0,[],"[{'id': 'Y2.1jF', 'index': 4}]"
aṣ̌aiia,aṣ̌aiia,0.0,[],"[{'id': 'Y2.1jF', 'index': 5}]"
frastarətəm,frastarətəm,0.0,[],"[{'id': 'Y2.1jF', 'index': 6}]"
ahmiia,aɱiia,1.0,"[{'type': 'replace', 'from': 'h', 'to': 'ɱ', 'str': 'ɱ for h', 'is_documented': False, 'description': None}, {'type': 'insert', 'to': 'm', 'str': 'm inserted', 'is_documented': True, 'description': 'm can be an inserted anaptyctic vowel as part of consonantal groups involving sonorants (m, n, r)'}]","[{'id': 'Y2.2a', 'index': 1}]"
