transliterated,reference,distance,features,address
ϑrəsąsca,ϑrisąsca,1,"[{'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}]","[{'id': 'Y2.10a', 'index': 13}, {'id': 'Y2.10a', 'index': 14}]"
nazišta,nazdišta,1,"[{'type': 'delete', 'from': 'd', 'str': 'd deleted', 'is_documented': False, 'description': None}]","[{'id': 'Y2.10a', 'index': 15}]"
nazδišta,nazdišta,1,"[{'type': 'replace', 'from': 'δ', 'to': 'd', 'str': 'd for δ', 'is_documented': True, 'description': 'Fricativization of d to δ, common initially in Indian manuscripts.'}]","[{'id': 'Y2.10a', 'index': 16}]"
nazišta,nazdišta,1,"[{'type': 'delete', 'from': 'd', 'str': 'd deleted', 'is_documented': False, 'description': None}]","[{'id': 'Y2.10a', 'index': 17}]"
nazδišta,nazdišta,1,"[{'type': 'replace', 'from': 'δ', 'to': 'd', 'str': 'd for δ', 'is_documented': True, 'description': 'Fricativization of d to δ, common initially in Indian manuscripts.'}]","[{'id': 'Y2.10a', 'index': 18}]"
pairišhāuuanaiiō,pairišhāuuanaiiō,0,[],"[{'id': 'Y2.10a', 'index': 19}, {'id': 'Y2.10a', 'index': 20}, {'id': 'Y2.10a', 'index': 21}]"
yōi,yōi,0,[],"[{'id': 'Y2.10a', 'index': 22}]"
həṇte,həṇti,3,"[{'type': 'replace', 'from': 'e', 'to': 'i', 'str': 'i for e', 'is_documented': True, 'description': 'common confusions among short palatal vowels (ə, e, i)'}]","[{'id': 'Y2.10a', 'index': 23}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y2.10a', 'index': 24}]"
yat̰vahəštahe,yat̰vahištahe,1,"[{'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}]","[{'id': 'Y2.10a', 'index': 25}]"
mazdōfrasāsta,mazdōfrasāsta,0,[],"[{'id': 'Y2.10a', 'index': 26}]"
zaraϑuštrōfraōxta,zaraϑuštrōfraōxta,0,[],"[{'id': 'Y2.10a', 'index': 27}, {'id': 'Y2.10a', 'index': 28}, {'id': 'Y2.10a', 'index': 29}]"
ahura,ahura,0,[],"[{'id': 'Y2.10a', 'index': 30}, {'id': 'Y2.11a', 'index': 0}, {'id': 'Y2.11a', 'index': 1}]"
miϑra,miϑra,0,[],"[{'id': 'Y2.11a', 'index': 2}]"
bərəziṇta,bərəzaṇta,1,"[{'type': 'replace', 'from': 'i', 'to': 'a', 'str': 'a for i', 'is_documented': False, 'description': None}]","[{'id': 'Y2.11a', 'index': 3}]"
aiϑiiajaŋha,aiϑiiejaŋha,1,"[{'type': 'replace', 'from': 'a', 'to': 'e', 'str': 'e for a', 'is_documented': True, 'description': ""In Iranian manuscripts, there is a general tendency for short palatal vowels (ə, e, i) to 'open'. Specifically, a for i is noted, particularly before nasals""}]","[{'id': 'Y2.11a', 'index': 4}, {'id': 'Y2.11a', 'index': 5}]"
aṣ̌auuana,aṣ̌auuana,0,[],"[{'id': 'Y2.11a', 'index': 6}]"
srəδa,sarəδa,1,"[{'type': 'delete', 'from': 'a', 'str': 'a deleted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y2.11a', 'index': 7}, {'id': 'Y2.11b', 'index': 0}]"
srəδa,sarəδa,1,"[{'type': 'delete', 'from': 'a', 'str': 'a deleted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y2.11b', 'index': 1}]"
satrə̄ušca,strə̄ušca,1,"[{'type': 'insert', 'to': 'a', 'str': 'a inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y2.11b', 'index': 2}, {'id': 'Y2.11b', 'index': 3}]"
mā̊ŋhəmca,mā̊ŋhəmca,0,[],"[{'id': 'Y2.11b', 'index': 4}]"
huuarəca,huuarəca,0,[],"[{'id': 'Y2.11b', 'index': 5}]"
uruuarā,uruuarā̊,1,"[{'type': 'replace', 'from': 'ā', 'to': 'ā̊', 'str': 'ā̊ for ā', 'is_documented': True, 'description': 'This is a well-documented orthographic feature in Iranian manuscripts, reflecting a tendency for the letter ā̊ to disappear by evolving into ā. This change is particularly prevalent in later Iranian copies from the 19th century, where ā replaces ā̊ in a high percentage of occurrences (over 75% in some manuscripts). Possible reasons suggested include Indian influence or erroneous transcription. In contrast, Indian manuscripts exhibit different behaviours for ā̊, such as its use for āu or its graphical representation as ā/ə in line-breaks, implying a pronunciation similar to /āo/ or /āe/'}]","[{'id': 'Y2.11b', 'index': 6}]"
paiti,paiti,0,[],"[{'id': 'Y2.11b', 'index': 7}]"
barəsmańiiuhā,barəsmańiiāhu,2,"[{'type': 'replace', 'from': 'u', 'to': 'ā', 'str': 'ā for u', 'is_documented': True, 'description': 'Confusions of u for ā (and ā for u) are observed in Iranian manuscripts, almost exclusively in later copies. This change is likely related to the rounded pronunciation of ā in colloquial Persian'}, {'type': 'replace', 'from': 'ā', 'to': 'u', 'str': 'u for ā', 'is_documented': True, 'description': ""In Iranian manuscripts, 'ā' for 'u' occurs, though less frequently than 'u' for 'ā'. This is linked to the rounded pronunciation of 'ā' in Behdini and colloquial Persian. Percentages of this confusion are generally low. Persian transcriptions also show this as a hypercorrection""}]","[{'id': 'Y2.11b', 'index': 8}]"
miϑrəm,miϑrəm,0,[],"[{'id': 'Y2.11b', 'index': 9}]"
vīspanąm,vīspanąm,0,[],"[{'id': 'Y2.11b', 'index': 10}, {'id': 'Y2.11b', 'index': 11}]"
dax́iiunąm,dax́iiunąm,0,[],"[{'id': 'Y2.11b', 'index': 12}]"
daŋ́hupaitīm,daiŋ́hupaitīm,1,"[{'type': 'replace', 'from': 'a', 'to': 'ai', 'str': 'ai for a', 'is_documented': False, 'description': None}]","[{'id': 'Y2.11b', 'index': 13}, {'id': 'Y2.11b', 'index': 14}]"
aṣ̌auuanəm,aṣ̌auuanəm,0,[],"[{'id': 'Y2.13a', 'index': 1}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y2.13a', 'index': 2}]"
ratīm,ratūm,1,"[{'type': 'replace', 'from': 'ī', 'to': 'ū', 'str': 'ū for ī', 'is_documented': True, 'description': 'This is a prominent and widespread orthographic and phonological feature in Avestan manuscripts, particularly within the Iranian tradition'}]","[{'id': 'Y2.13a', 'index': 3}]"
mat̰,mat̰,0,[],"[{'id': 'Y2.13a', 'index': 4}]"
vīspaēibiiō,vīspaēibiiō,0,[],"[{'id': 'Y2.13a', 'index': 5}]"
ātərəbiiō,ātərəbiiō,0,[],"[{'id': 'Y2.13a', 'index': 6}]"
āpō,āpō,0,[],"[{'id': 'Y2.13b', 'index': 0}]"
vaŋhīš,vaŋᵛhīš,1,"[{'type': 'replace', 'from': 'ŋ', 'to': 'ŋᵛ', 'str': 'ŋᵛ for ŋ', 'is_documented': True, 'description': 'Labialized nasal ŋᵛ becomes ŋ or ŋh in both traditions.'}]","[{'id': 'Y2.13b', 'index': 1}]"
vahə̄,vacə̄,1,"[{'type': 'replace', 'from': 'h', 'to': 'c', 'str': 'c for h', 'is_documented': False, 'description': None}]","[{'id': 'Y2.13b', 'index': 2}]"
štā̊,ištā̊,1,"[{'type': 'delete', 'from': 'i', 'str': 'i deleted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y2.13b', 'index': 3}]"
mazdaδātā,mazdaδāta,1,"[{'type': 'replace', 'from': 'ā', 'to': 'a', 'str': 'a for ā', 'is_documented': True, 'description': 'The sources do not describe a systematic orthographic or phonological feature where the short vowel a is lengthened to ā. While there are discussions about the pronunciation of a being more open or closer to e, and the rounding of ā in certain Iranian dialects, these do not indicate a direct substitution of ā for a.'}]","[{'id': 'Y2.13b', 'index': 4}]"
aṣ̌aōnīš,aṣ̌aōnīš,0,[],"[{'id': 'Y2.13b', 'index': 5}]"
vīspā,vīspā,0,[],"[{'id': 'Y2.13b', 'index': 6}, {'id': 'Y2.13c', 'index': 0}]"
āpō,āpō,0,[],"[{'id': 'Y2.13c', 'index': 1}]"
mazdaδātā̊,mazdaδātā̊,0,[],"[{'id': 'Y2.13c', 'index': 2}]"
aṣ̌aōnīš,aṣ̌aōnīš,0,[],"[{'id': 'Y2.13c', 'index': 3}, {'id': 'Y2.13c', 'index': 4}]"
vīspā̊,vīspā̊,0,[],"[{'id': 'Y2.13c', 'index': 5}, {'id': 'Y2.13d', 'index': 0}]"
uruuarā,uruuarā̊,1,"[{'type': 'replace', 'from': 'ā', 'to': 'ā̊', 'str': 'ā̊ for ā', 'is_documented': True, 'description': 'This is a well-documented orthographic feature in Iranian manuscripts, reflecting a tendency for the letter ā̊ to disappear by evolving into ā. This change is particularly prevalent in later Iranian copies from the 19th century, where ā replaces ā̊ in a high percentage of occurrences (over 75% in some manuscripts). Possible reasons suggested include Indian influence or erroneous transcription. In contrast, Indian manuscripts exhibit different behaviours for ā̊, such as its use for āu or its graphical representation as ā/ə in line-breaks, implying a pronunciation similar to /āo/ or /āe/'}]","[{'id': 'Y2.13d', 'index': 1}]"
mazdaδātā,mazdaδāta,1,"[{'type': 'replace', 'from': 'ā', 'to': 'a', 'str': 'a for ā', 'is_documented': True, 'description': 'The sources do not describe a systematic orthographic or phonological feature where the short vowel a is lengthened to ā. While there are discussions about the pronunciation of a being more open or closer to e, and the rounding of ā in certain Iranian dialects, these do not indicate a direct substitution of ā for a.'}]","[{'id': 'Y2.13d', 'index': 2}]"
aṣ̌aōnīš,aṣ̌aōnīš,0,[],"[{'id': 'Y2.13d', 'index': 3}]"
mąϑrəm,mąϑrəm,0,[],"[{'id': 'Y2.13d', 'index': 4}, {'id': 'Y2.14a', 'index': 0}]"
spəṇtəm,spəṇtəm,2,[],"[{'id': 'Y2.14a', 'index': 1}]"
aṣ̌axᵛarənaŋhəm,ašxᵛarənaŋhəm,2,"[{'type': 'replace', 'from': 'ṣ̌', 'to': 'š', 'str': 'š for ṣ̌', 'is_documented': False, 'description': None}, {'type': 'insert', 'to': 'a', 'str': 'a inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y2.14a', 'index': 2}, {'id': 'Y2.14a', 'index': 3}]"
dātəm,dātəm,0,[],"[{'id': 'Y2.14a', 'index': 4}, {'id': 'Y2.14b', 'index': 0}]"
vīdōiiąm,vīdōiium,1,"[{'type': 'replace', 'from': 'ą', 'to': 'u', 'str': 'u for ą', 'is_documented': False, 'description': None}]","[{'id': 'Y2.14b', 'index': 1}, {'id': 'Y2.14b', 'index': 2}]"
dātəm,dātəm,0,[],"[{'id': 'Y2.14b', 'index': 3}, {'id': 'Y2.14c', 'index': 0}]"
zaraϑuštrəm,zaraϑuštrəm,0,[],"[{'id': 'Y2.14c', 'index': 1}]"
drəγąm,darəγąm,1,"[{'type': 'delete', 'from': 'a', 'str': 'a deleted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y2.14c', 'index': 2}, {'id': 'Y2.14d', 'index': 0}]"
apaiianąm,upaiianąm,1,"[{'type': 'replace', 'from': 'a', 'to': 'u', 'str': 'u for a', 'is_documented': False, 'description': None}]","[{'id': 'Y2.14d', 'index': 1}]"
dīnąm,daēnąm,1,"[{'type': 'replace', 'from': 'ī', 'to': 'aē', 'str': 'aē for ī', 'is_documented': True, 'description': 'Monophthongizations of aē into ī are relatively frequent in Iranian manuscripts and increase over time'}]","[{'id': 'Y2.13e', 'index': 0}, {'id': 'Y2.13e', 'index': 1}]"
vaŋhīm,vaŋᵛhīm,1,"[{'type': 'replace', 'from': 'ŋ', 'to': 'ŋᵛ', 'str': 'ŋᵛ for ŋ', 'is_documented': True, 'description': 'Labialized nasal ŋᵛ becomes ŋ or ŋh in both traditions.'}]","[{'id': 'Y2.13e', 'index': 2}]"
māzdaiiasnīm,māzdaiiasnīm,0,[],"[{'id': 'Y2.13e', 'index': 3}]"
gairīm,gairīm,0,[],"[{'id': 'Y2.13e', 'index': 4}, {'id': 'Y2.15a', 'index': 0}]"
ušədrənəm,ušidarənəm,2,"[{'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}, {'type': 'delete', 'from': 'a', 'str': 'a deleted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y2.15a', 'index': 1}]"
mazdaδātəm,mazdaδātəm,0,[],"[{'id': 'Y2.15a', 'index': 2}, {'id': 'Y2.15a', 'index': 3}]"
aṣ̌axᵛāϑrəm,aṣ̌axᵛāϑrəm,0,[],"[{'id': 'Y2.15a', 'index': 4}]"
yazatəm,yazatəm,0,[],"[{'id': 'Y2.15a', 'index': 5}]"
vīspā,vīspā,0,[],"[{'id': 'Y2.15a', 'index': 6}, {'id': 'Y2.15b', 'index': 0}]"
garaiiō,garaiiō,0,[],"[{'id': 'Y2.15b', 'index': 1}]"
aṣ̌axᵛāϑrā,aṣ̌axᵛāϑrā̊,1,"[{'type': 'replace', 'from': 'ā', 'to': 'ā̊', 'str': 'ā̊ for ā', 'is_documented': True, 'description': 'This is a well-documented orthographic feature in Iranian manuscripts, reflecting a tendency for the letter ā̊ to disappear by evolving into ā. This change is particularly prevalent in later Iranian copies from the 19th century, where ā replaces ā̊ in a high percentage of occurrences (over 75% in some manuscripts). Possible reasons suggested include Indian influence or erroneous transcription. In contrast, Indian manuscripts exhibit different behaviours for ā̊, such as its use for āu or its graphical representation as ā/ə in line-breaks, implying a pronunciation similar to /āo/ or /āe/'}]","[{'id': 'Y2.15b', 'index': 2}]"
pōuruxᵛāϑrā,pouruxᵛāϑrā̊,2,"[{'type': 'replace', 'from': 'ō', 'to': 'ou', 'str': 'ou for ō', 'is_documented': True, 'description': 'Lengthened ō for o, minor orthographic variation.'}, {'type': 'insert', 'to': 'u', 'str': 'u inserted', 'is_documented': True, 'description': 'u inserted epenthetically, e.g., ŋuh for ŋᵛh.'}, {'type': 'replace', 'from': 'ā', 'to': 'ā̊', 'str': 'ā̊ for ā', 'is_documented': True, 'description': 'This is a well-documented orthographic feature in Iranian manuscripts, reflecting a tendency for the letter ā̊ to disappear by evolving into ā. This change is particularly prevalent in later Iranian copies from the 19th century, where ā replaces ā̊ in a high percentage of occurrences (over 75% in some manuscripts). Possible reasons suggested include Indian influence or erroneous transcription. In contrast, Indian manuscripts exhibit different behaviours for ā̊, such as its use for āu or its graphical representation as ā/ə in line-breaks, implying a pronunciation similar to /āo/ or /āe/'}]","[{'id': 'Y2.15b', 'index': 3}]"
mazdaδātā,mazdaδāta,1,"[{'type': 'replace', 'from': 'ā', 'to': 'a', 'str': 'a for ā', 'is_documented': True, 'description': 'The sources do not describe a systematic orthographic or phonological feature where the short vowel a is lengthened to ā. While there are discussions about the pronunciation of a being more open or closer to e, and the rounding of ā in certain Iranian dialects, these do not indicate a direct substitution of ā for a.'}]","[{'id': 'Y2.15b', 'index': 4}]"
aṣ̌auuana,aṣ̌auuana,0,[],"[{'id': 'Y2.15b', 'index': 5}, {'id': 'Y2.15b', 'index': 6}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y2.15b', 'index': 7}]"
ratauuō,ratauuō,0,[],"[{'id': 'Y2.15b', 'index': 8}]"
uγrəm,uγrəm,0,[],"[{'id': 'Y2.15b', 'index': 9}, {'id': 'Y2.15c', 'index': 0}]"
kuuaēm,kauuaēm,1,"[{'type': 'replace', 'from': 'uu', 'to': 'au', 'str': 'au for uu', 'is_documented': False, 'description': None}, {'type': 'delete', 'from': 'u', 'str': 'u deleted', 'is_documented': True, 'description': ""his phenomenon is part of a broader tendency for the loss of short vowels in Iranian manuscripts, especially noticeable in later copies. It is particularly characteristic of the Yazdi Behdini recitation tradition, which often features an 'allegro' or fast pronunciation. In this context, unstressed vowels, including u, tend to be elided when they occur before nasals, liquids, and semivowels. While not explicitly listed as a standalone feature solely for u, it is encompassed by the general pattern of short vowel syncope.""}]","[{'id': 'Y2.15c', 'index': 1}]"
kauuaēm,kauuaēm,0,[],"[{'id': 'Y2.15c', 'index': 2}]"
kuuaēm,kauuaēm,1,"[{'type': 'replace', 'from': 'uu', 'to': 'au', 'str': 'au for uu', 'is_documented': False, 'description': None}, {'type': 'delete', 'from': 'u', 'str': 'u deleted', 'is_documented': True, 'description': ""his phenomenon is part of a broader tendency for the loss of short vowels in Iranian manuscripts, especially noticeable in later copies. It is particularly characteristic of the Yazdi Behdini recitation tradition, which often features an 'allegro' or fast pronunciation. In this context, unstressed vowels, including u, tend to be elided when they occur before nasals, liquids, and semivowels. While not explicitly listed as a standalone feature solely for u, it is encompassed by the general pattern of short vowel syncope.""}]","[{'id': 'Y2.15c', 'index': 3}]"
kauuaēm,kauuaēm,0,[],"[{'id': 'Y2.15c', 'index': 4}]"
xᵛarənō,xᵛarənō,0,[],"[{'id': 'Y2.15c', 'index': 5}]"
mazdaδātəm,mazdaδātəm,0,[],"[{'id': 'Y2.15c', 'index': 6}]"
uɤrəm,uγrəm,1,"[{'type': 'replace', 'from': 'ɤ', 'to': 'γ', 'str': 'γ for ɤ', 'is_documented': False, 'description': None}]","[{'id': 'Y2.15c', 'index': 7}, {'id': 'Y2.15d', 'index': 0}]"
axᵛarətəm,axᵛarətəm,0,[],"[{'id': 'Y2.15d', 'index': 1}]"
xᵛaranō,xᵛarənō,1,"[{'type': 'replace', 'from': 'a', 'to': 'ə', 'str': 'ə for a', 'is_documented': True, 'description': ""This occurs in Iranian manuscripts, although i for ə is more common in Yazdi manuscripts, and e for ə in Kermani manuscripts. The vowel ə is described as a 'colourless' central-mid vowel, which is often interchanged with a, i, and u in Avestan scholarship""}]","[{'id': 'Y2.15d', 'index': 2}]"
mazdaδātəm,mazdaδātəm,0,[],"[{'id': 'Y2.15d', 'index': 3}]"
uɤrəm,uγrəm,1,"[{'type': 'replace', 'from': 'ɤ', 'to': 'γ', 'str': 'γ for ɤ', 'is_documented': False, 'description': None}]","[{'id': 'Y2.15d', 'index': 4}]"
axᵛarətəm,axᵛarətəm,0,[],"[{'id': 'Y2.15d', 'index': 5}]"
xᵛaranō,xᵛarənō,1,"[{'type': 'replace', 'from': 'a', 'to': 'ə', 'str': 'ə for a', 'is_documented': True, 'description': ""This occurs in Iranian manuscripts, although i for ə is more common in Yazdi manuscripts, and e for ə in Kermani manuscripts. The vowel ə is described as a 'colourless' central-mid vowel, which is often interchanged with a, i, and u in Avestan scholarship""}]","[{'id': 'Y2.15d', 'index': 6}]"
mazdaδātəm,mazdaδātəm,0,[],"[{'id': 'Y2.15d', 'index': 7}]"
aṣ̌īm,aṣ̌īm,0,[],"[{'id': 'Y2.15e', 'index': 0}]"
vaŋhīm,vaŋᵛhīm,1,"[{'type': 'replace', 'from': 'ŋ', 'to': 'ŋᵛ', 'str': 'ŋᵛ for ŋ', 'is_documented': True, 'description': 'Labialized nasal ŋᵛ becomes ŋ or ŋh in both traditions.'}]","[{'id': 'Y2.15e', 'index': 1}]"
xšōiϑnīm,xšōiϑnīm,0,[],"[{'id': 'Y2.15e', 'index': 2}, {'id': 'Y2.15f', 'index': 0}, {'id': 'Y2.15f', 'index': 1}]"
bərəzaitīm,bərəzaitīm,0,[],"[{'id': 'Y2.15f', 'index': 2}]"
amauuaitīm,amauuaitīm,0,[],"[{'id': 'Y2.15f', 'index': 3}]"
huraōδąm,huraōδąm,0,[],"[{'id': 'Y2.15f', 'index': 4}, {'id': 'Y2.15f', 'index': 5}]"
xᵛāparąm,xᵛāparąm,0,[],"[{'id': 'Y2.15f', 'index': 6}]"
xᵛarənō,xᵛarənō,0,[],"[{'id': 'Y2.15f', 'index': 7}]"
mazdaδātəm,mazdaδātəm,0,[],"[{'id': 'Y2.15f', 'index': 8}]"
sauuō,sauuō,0,[],"[{'id': 'Y2.15f', 'index': 9}, {'id': 'Y2.15g', 'index': 0}]"
mazdaδātəm,mazdaδātəm,0,[],"[{'id': 'Y2.15g', 'index': 1}]"
dahmąm,dahmąm,2,[],"[{'id': 'Y2.16a', 'index': 0}]"
vaŋhīm,vaŋᵛhīm,1,"[{'type': 'replace', 'from': 'ŋ', 'to': 'ŋᵛ', 'str': 'ŋᵛ for ŋ', 'is_documented': True, 'description': 'Labialized nasal ŋᵛ becomes ŋ or ŋh in both traditions.'}]","[{'id': 'Y2.16a', 'index': 1}]"
āfritīm,āfritīm,0,[],"[{'id': 'Y2.16a', 'index': 2}, {'id': 'Y2.16a', 'index': 3}]"
dahmimca,daɱəmca,3,"[{'type': 'replace', 'from': 'h', 'to': 'ɱ', 'str': 'ɱ for h', 'is_documented': False, 'description': None}, {'type': 'replace', 'from': 'm', 'to': 'ə', 'str': 'ə for m', 'is_documented': False, 'description': None}, {'type': 'insert', 'to': 'i', 'str': 'i inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y2.16b', 'index': 0}]"
narəm,narəm,0,[],"[{'id': 'Y2.16b', 'index': 1}]"
aṣ̌auuanəm,aṣ̌auuanəm,0,[],"[{'id': 'Y2.16b', 'index': 2}, {'id': 'Y2.16b', 'index': 3}]"
uγrəm,uγrəm,0,[],"[{'id': 'Y2.16b', 'index': 4}, {'id': 'Y2.16c', 'index': 0}]"
taxməm,taxməm,0,[],"[{'id': 'Y2.16c', 'index': 1}]"
dāmōiš,dāmōiš,0,[],"[{'id': 'Y2.16c', 'index': 2}, {'id': 'Y2.16c', 'index': 3}]"
upamanəm,upamanəm,0,[],"[{'id': 'Y2.16c', 'index': 4}]"
yazatəm,yazatəm,0,[],"[{'id': 'Y2.16c', 'index': 5}]"
imā,imā,0,[],"[{'id': 'Y2.16c', 'index': 6}, {'id': 'Y2.17a', 'index': 0}]"
apasca,apasca,0,[],"[{'id': 'Y2.17a', 'index': 1}]"
zimasca,zəmasca,1,"[{'type': 'replace', 'from': 'i', 'to': 'ə', 'str': 'ə for i', 'is_documented': False, 'description': None}]","[{'id': 'Y2.17a', 'index': 2}]"
uruuarāsca,uruuarā̊sca,1,"[{'type': 'replace', 'from': 'ā', 'to': 'ā̊', 'str': 'ā̊ for ā', 'is_documented': True, 'description': 'This is a well-documented orthographic feature in Iranian manuscripts, reflecting a tendency for the letter ā̊ to disappear by evolving into ā. This change is particularly prevalent in later Iranian copies from the 19th century, where ā replaces ā̊ in a high percentage of occurrences (over 75% in some manuscripts). Possible reasons suggested include Indian influence or erroneous transcription. In contrast, Indian manuscripts exhibit different behaviours for ā̊, such as its use for āu or its graphical representation as ā/ə in line-breaks, implying a pronunciation similar to /āo/ or /āe/'}]","[{'id': 'Y2.17a', 'index': 3}, {'id': 'Y2.17a', 'index': 4}]"
imā,imā,0,[],"[{'id': 'Y2.17a', 'index': 5}, {'id': 'Y2.17b', 'index': 0}]"
