transliterated,reference,distance,features,address
gə̄uš,gə̄uš,0,[],"[{'id': 'Y1.2b', 'index': 2}]"
urune,urune,0,[],"[{'id': 'Y1.2b', 'index': 3}]"
āϑre,āϑre,0,[],"[{'id': 'Y1.2b', 'index': 4}]"
ahurahe,ahurahe,0,[],"[{'id': 'Y1.2b', 'index': 5}]"
mazdā̊,mazdā̊,0,[],"[{'id': 'Y1.2b', 'index': 6}]"
yaētuštəmāi,yaētuštəmāi,0,[],"[{'id': 'Y1.2b', 'index': 7}]"
aməṣ̌anąm,aməṣ̌anąm,0,[],"[{'id': 'Y1.2b', 'index': 8}]"
spəṇtanąm,spəṇtanąm,0,[],"[{'id': 'Y1.2b', 'index': 9}]"
ńiuuaēδaiiemi,ńiuuaēδaiiemi,0,[],"[{'id': 'Y1.2b', 'index': 10}, {'id': 'Y1.3a', 'index': 0}]"
haṇkāraiiemi,haṇkāraiiemi,0,[],"[{'id': 'Y1.3a', 'index': 1}]"
asńiiaēibiiō,asńiiaēibiiō,0,[],"[{'id': 'Y1.3a', 'index': 2}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y1.3a', 'index': 3}]"
ratubiiō,ratubiiō,0,[],"[{'id': 'Y1.3a', 'index': 4}]"
hāuuanə̄e,hāuuanə̄e,0,[],"[{'id': 'Y1.3a', 'index': 5}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y1.3a', 'index': 6}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y1.3a', 'index': 7}, {'id': 'Y1.3a', 'index': 8}, {'id': 'Y1.3a', 'index': 9}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y1.3a', 'index': 10}, {'id': 'Y1.3a', 'index': 11}]"
ńiuuaēδaiiemi,ńiuuaēδaiiemi,0,[],"[{'id': 'Y1.3a', 'index': 12}, {'id': 'Y1.3b', 'index': 0}]"
haṇkāraiiemi,haṇkāraiiemi,0,[],"[{'id': 'Y1.3b', 'index': 1}]"
sāuuaŋhə̄e,sāuuaŋhə̄e,0,[],"[{'id': 'Y1.3b', 'index': 2}, {'id': 'Y1.3b', 'index': 3}]"
vīsiiāica,vīsiiāica,0,[],"[{'id': 'Y1.3b', 'index': 4}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y1.3b', 'index': 5}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y1.3b', 'index': 6}, {'id': 'Y1.3b', 'index': 7}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y1.3b', 'index': 8}]"
ṇaēδaiiemi,ńiuuaēδaiiemi,3,"[{'type': 'replace', 'from': 'ṇ', 'to': 'ń', 'str': 'ń for ṇ', 'is_documented': False, 'description': None}, {'type': 'delete', 'from': 'i', 'str': 'i deleted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}, {'type': 'delete', 'from': 'uu', 'str': 'uu deleted', 'is_documented': True, 'description': ""his phenomenon is part of a broader tendency for the loss of short vowels in Iranian manuscripts, especially noticeable in later copies. It is particularly characteristic of the Yazdi Behdini recitation tradition, which often features an 'allegro' or fast pronunciation. In this context, unstressed vowels, including u, tend to be elided when they occur before nasals, liquids, and semivowels. While not explicitly listed as a standalone feature solely for u, it is encompassed by the general pattern of short vowel syncope.""}]","[{'id': 'Y1.3c', 'index': 1}, {'id': 'Y1.3c', 'index': 2}]"
haṇkāraiiemi,haṇkāraiiemi,0,[],"[{'id': 'Y1.3c', 'index': 3}, {'id': 'Y1.3c', 'index': 4}]"
miϑrahe,miϑrahe,0,[],"[{'id': 'Y1.3c', 'index': 5}]"
vourugaōiiaōitōiš,vourugaōiiaōtōiš,1,"[{'type': 'insert', 'to': 'i', 'str': 'i inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y1.3c', 'index': 6}]"
azaŋrōgaōšahe,hazaŋhrōgaōšahe,1,"[{'type': 'delete', 'from': 'h', 'str': 'h deleted', 'is_documented': True, 'description': 'The loss of aspiration (h) is a significant orthographic and phonological feature influenced by modern recitation practices. In Indian manuscripts, this loss is widespread and can occur in various positions within a word. It is attributed to the influence of Gujarati, where h is often pronounced softly or omitted, particularly in medial position'}, {'type': 'delete', 'from': 'h', 'str': 'h deleted', 'is_documented': True, 'description': 'The loss of aspiration (h) is a significant orthographic and phonological feature influenced by modern recitation practices. In Indian manuscripts, this loss is widespread and can occur in various positions within a word. It is attributed to the influence of Gujarati, where h is often pronounced softly or omitted, particularly in medial position'}]","[{'id': 'Y1.3c', 'index': 8}]"
baēuuarəcašmanō,baēuuarəcašmanō,0,[],"[{'id': 'Y1.3c', 'index': 9}]"
aōxtōnāmanō,aōxtōnāmanō,0,[],"[{'id': 'Y1.3c', 'index': 10}, {'id': 'Y1.3c', 'index': 11}]"
yazatahe,yazatahe,0,[],"[{'id': 'Y1.3c', 'index': 12}]"
rāmanō,rāmanō,0,[],"[{'id': 'Y1.3c', 'index': 13}]"
xᵛāstrahe,xᵛāstrahe,0,[],"[{'id': 'Y1.3c', 'index': 14}]"
ńiuuaēδaiiemi,ńiuuaēδaiiemi,0,[],"[{'id': 'Y1.3c', 'index': 15}, {'id': 'Y1.4a', 'index': 0}]"
haṇkāraiiemi,haṇkāraiiemi,0,[],"[{'id': 'Y1.4a', 'index': 1}]"
rapiϑβināi,rapiϑβināi,0,[],"[{'id': 'Y1.4a', 'index': 2}, {'id': 'Y1.4a', 'index': 3}, {'id': 'Y1.4a', 'index': 4}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y1.4a', 'index': 5}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y1.4a', 'index': 6}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y1.4a', 'index': 7}]"
ńiuuaēδaiiemi,ńiuuaēδaiiemi,0,[],"[{'id': 'Y1.4a', 'index': 8}, {'id': 'Y1.4b', 'index': 0}, {'id': 'Y1.4b', 'index': 1}]"
haṇkāraiiemi,haṇkāraiiemi,0,[],"[{'id': 'Y1.4b', 'index': 2}]"
frādat̰fšaōuue,frādat̰fšauue,1,"[{'type': 'replace', 'from': 'aō', 'to': 'au', 'str': 'au for aō', 'is_documented': True, 'description': ""the monophthongization of the diphthong aō into a is noted in Indian manuscripts, though to a 'very lesser extent' than its monophthongization to u""}, {'type': 'replace', 'from': 'uu', 'to': 'u', 'str': 'u for uu', 'is_documented': True, 'description': 'uu replaces short u, lengthening effect common in Indian copies.'}]","[{'id': 'Y1.4b', 'index': 3}, {'id': 'Y1.4b', 'index': 4}]"
zaṇtumāica,zaṇtumāica,2,[],"[{'id': 'Y1.4b', 'index': 5}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y1.4b', 'index': 6}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y1.4b', 'index': 7}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y1.4b', 'index': 8}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y1.4b', 'index': 9}, {'id': 'Y1.4c', 'index': 0}]"
vahištahe,vahištahe,0,[],"[{'id': 'Y1.4c', 'index': 1}]"
āϑrasca,āϑrasca,0,[],"[{'id': 'Y1.4c', 'index': 2}, {'id': 'Y1.4c', 'index': 3}]"
ahurahe,ahurahe,0,[],"[{'id': 'Y1.4c', 'index': 4}]"
mazdā̊,mazdā̊,0,[],"[{'id': 'Y1.4c', 'index': 5}]"
uzaiieirənāi,uzaiieirināi,1,"[{'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}]","[{'id': 'Y1.4c', 'index': 6}, {'id': 'Y1.5a', 'index': 0}, {'id': 'Y1.5a', 'index': 1}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y1.5a', 'index': 2}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y1.5a', 'index': 3}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y1.5a', 'index': 4}]"
frādat̰vīrāi,frādat̰vīrāi,0,[],"[{'id': 'Y1.5a', 'index': 5}, {'id': 'Y1.5b', 'index': 0}]"
dax́iiumāica,dax́iiumāica,0,[],"[{'id': 'Y1.5b', 'index': 1}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y1.5b', 'index': 2}, {'id': 'Y1.5b', 'index': 3}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y1.5b', 'index': 4}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y1.5b', 'index': 5}]"
bərəzatō,bərəzatō,0,[],"[{'id': 'Y1.5b', 'index': 6}, {'id': 'Y1.5c', 'index': 0}]"
ahurahe,ahurahe,0,[],"[{'id': 'Y1.5c', 'index': 1}, {'id': 'Y1.5c', 'index': 2}]"
nafəδrō,nafəδrō,0,[],"[{'id': 'Y1.5c', 'index': 3}]"
apąm,apąm,0,[],"[{'id': 'Y1.5c', 'index': 4}]"
apasca,apasca,0,[],"[{'id': 'Y1.5c', 'index': 5}]"
mazdaδātaiiā̊,mazdaδātaiiā̊,0,[],"[{'id': 'Y1.5c', 'index': 6}, {'id': 'Y1.5c', 'index': 7}]"
aiβisrīϑrəmāi,aiβisrūϑrimāi,2,"[{'type': 'replace', 'from': 'ī', 'to': 'ū', 'str': 'ū for ī', 'is_documented': True, 'description': 'This is a prominent and widespread orthographic and phonological feature in Avestan manuscripts, particularly within the Iranian tradition'}, {'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}]","[{'id': 'Y1.6a', 'index': 0}]"
aibigaii,aibigaiia,1,"[{'type': 'delete', 'from': 'a', 'str': 'a deleted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y1.6a', 'index': 1}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y1.6a', 'index': 3}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y1.6a', 'index': 4}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y1.6a', 'index': 5}]"
frādat̰vīspąmhujiiāitə̄e,frādat̰vīspąmhujiiātə̄e,1,"[{'type': 'replace', 'from': 'āi', 'to': 'ā', 'str': 'ā for āi', 'is_documented': False, 'description': None}]","[{'id': 'Y1.6a', 'index': 6}, {'id': 'Y1.6b', 'index': 0}]"
zaraϑuštrōtəmāica,zaraϑuštrōtəmāica,0,[],"[{'id': 'Y1.6b', 'index': 1}, {'id': 'Y1.6b', 'index': 2}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y1.6b', 'index': 3}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y1.6b', 'index': 4}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y1.6b', 'index': 5}]"
aṣ̌aōnąm,aṣ̌aōnąm,0,[],"[{'id': 'Y1.6b', 'index': 6}, {'id': 'Y1.6c', 'index': 0}]"
frauuašanąm,frauuaṣ̌inąm,2,"[{'type': 'replace', 'from': 'š', 'to': 'ṣ̌', 'str': 'ṣ̌ for š', 'is_documented': True, 'description': 'š used for ṣ̌ (written ṣ̌), common simplification.'}, {'type': 'replace', 'from': 'a', 'to': 'i', 'str': 'i for a', 'is_documented': True, 'description': ""In Iranian manuscripts, the confusion of 'a' for 'i' occurs, especially before nasals or after 'r' (e.g., 'tną' for 'tą', 'ϑrətiia-' for 'ϑritiia-'). This is part of the general confusion of short vowels ('i', 'e', 'ə'). While Indian manuscripts show frequent 'i' for 'ə' and 'i' for 'e', a direct 'a' for 'i' is not highlighted as a distinct feature.""}]","[{'id': 'Y1.6c', 'index': 1}]"
γə̄nąnąmca,γə̄nąnąmca,0,[],"[{'id': 'Y1.6c', 'index': 2}]"
vīrōvąϑβanąm,vīrōvąϑβanąm,0,[],"[{'id': 'Y1.6c', 'index': 3}]"
yāiriiaiiā̊sca,yāiriiaiiā̊sca,0,[],"[{'id': 'Y1.6c', 'index': 4}, {'id': 'Y1.6c', 'index': 5}, {'id': 'Y1.6c', 'index': 6}]"
hušitōiš,hušitōiš,0,[],"[{'id': 'Y1.6c', 'index': 7}, {'id': 'Y1.6c', 'index': 8}]"
amaheca,amaheca,0,[],"[{'id': 'Y1.6c', 'index': 9}]"
hutāštahe,hutāštahe,0,[],"[{'id': 'Y1.6c', 'index': 10}, {'id': 'Y1.6c', 'index': 11}]"
huraōδahe,huraōδahe,0,[],"[{'id': 'Y1.6c', 'index': 12}]"
vərəϑraγnaheca,vərəϑraγnaheca,0,[],"[{'id': 'Y1.6c', 'index': 13}]"
ahura,ahura,0,[],"[{'id': 'Y1.6c', 'index': 14}, {'id': 'Y1.6c', 'index': 15}]"
δātahe,δātahe,0,[],"[{'id': 'Y1.6c', 'index': 16}, {'id': 'Y1.6c', 'index': 17}, {'id': 'Y1.6c', 'index': 18}]"
vanaiṇtaiiā̊sca,vanaiṇtiiā̊sca,1,"[{'type': 'replace', 'from': 'ai', 'to': 'ii', 'str': 'ii for ai', 'is_documented': True, 'description': 'The sources discuss ii primarily in relation to ī (and y/ẏ), where uu for ū and ii for ī are described as a scriptural convention in Indian manuscripts influenced by Gujarati orthography, with inverse spellings also occurring'}, {'type': 'insert', 'to': 'i', 'str': 'i inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y1.6c', 'index': 19}]"
uparatātō,uparatātō,0,[],"[{'id': 'Y1.6c', 'index': 20}, {'id': 'Y1.6c', 'index': 21}]"
ušahināi,ušahināi,0,[],"[{'id': 'Y1.6c', 'index': 22}, {'id': 'Y1.7a', 'index': 0}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y1.7a', 'index': 1}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y1.7a', 'index': 2}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y1.7a', 'index': 3}]"
bərəjiiāi,bərəjiiāi,0,[],"[{'id': 'Y1.7a', 'index': 4}, {'id': 'Y1.7b', 'index': 0}]"
nmāniiāica,nmāńiiāica,1,"[{'type': 'replace', 'from': 'n', 'to': 'ń', 'str': 'ń for n', 'is_documented': True, 'description': 'Palatal ń replaced by n, especially in Indian traditions.'}]","[{'id': 'Y1.7b', 'index': 1}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y1.7b', 'index': 2}, {'id': 'Y1.7b', 'index': 3}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y1.7b', 'index': 4}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y1.7b', 'index': 5}]"
sraōšahe,sraōšahe,0,[],"[{'id': 'Y1.7b', 'index': 6}, {'id': 'Y1.7c', 'index': 0}]"
aṣ̌aiiehe,aṣ̌iiehe,1,"[{'type': 'replace', 'from': 'ai', 'to': 'ii', 'str': 'ii for ai', 'is_documented': True, 'description': 'The sources discuss ii primarily in relation to ī (and y/ẏ), where uu for ū and ii for ī are described as a scriptural convention in Indian manuscripts influenced by Gujarati orthography, with inverse spellings also occurring'}, {'type': 'insert', 'to': 'i', 'str': 'i inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y1.7c', 'index': 1}]"
aṣ̌auuatō,aṣ̌iuuatō,1,"[{'type': 'replace', 'from': 'au', 'to': 'i', 'str': 'i for au', 'is_documented': False, 'description': None}, {'type': 'replace', 'from': 'u', 'to': 'uu', 'str': 'uu for u', 'is_documented': True, 'description': 'Short u replaces uu or ū, common in Indian manuscripts.'}]","[{'id': 'Y1.7c', 'index': 2}]"
vərəϑrājanō,vərəϑrājanō,0,[],"[{'id': 'Y1.7c', 'index': 3}]"
frādat̰gaēϑahe,frādat̰gaēϑahe,0,[],"[{'id': 'Y1.7c', 'index': 4}]"
raṣ̌nōiš,rašnaōš,2,"[{'type': 'replace', 'from': 'ṣ̌', 'to': 'š', 'str': 'š for ṣ̌', 'is_documented': False, 'description': None}, {'type': 'replace', 'from': 'ōi', 'to': 'aō', 'str': 'aō for ōi', 'is_documented': True, 'description': ""This feature represents a confusion within a broader group of spellings including aō, ōi, aōi, and ō. This confusion arises because all these forms were likely pronounced as ō or ū. While ōi for aō 'does not usually occur' as a general rule in Iranian manuscripts, it can be found in specific contexts, such as the genitive singular forms of u-stems (e.g., rašnaōš vs. rašnōiš), where there might be influence from i-stems. In Indian manuscripts, this type of confusion, including ō for ōi and ōi for ō, is frequently observed""}]","[{'id': 'Y1.7c', 'index': 5}]"
razištahe,razištahe,0,[],"[{'id': 'Y1.7c', 'index': 6}, {'id': 'Y1.7c', 'index': 7}]"
arəštātasca,arštātasca,1,"[{'type': 'insert', 'to': 'ə', 'str': 'ə inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y1.7c', 'index': 8}]"
frādat̰gaēϑaiiā̊,frādat̰gaēϑaiiā̊,0,[],"[{'id': 'Y1.7c', 'index': 9}, {'id': 'Y1.7c', 'index': 10}]"
varədat̰gaēϑaiiā̊,varədat̰gaēϑaiiā̊,0,[],"[{'id': 'Y1.7c', 'index': 11}]"
māhiiaēibiiō,māhiiaēibiiō,0,[],"[{'id': 'Y1.7c', 'index': 12}, {'id': 'Y1.8a', 'index': 0}, {'id': 'Y1.8a', 'index': 1}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y1.8a', 'index': 2}]"
ratubiiō,ratubiiō,0,[],"[{'id': 'Y1.8a', 'index': 3}]"
aṇtarəmā̊ŋhāi,aṇtarəmā̊ŋhāi,0,[],"[{'id': 'Y1.8a', 'index': 4}, {'id': 'Y1.8a', 'index': 5}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y1.8a', 'index': 6}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y1.8a', 'index': 7}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y1.8a', 'index': 8}]"
pərənōmā̊ŋhāi,pərənōmā̊ŋhāi,0,[],"[{'id': 'Y1.8a', 'index': 9}, {'id': 'Y1.8b', 'index': 0}]"
vīšaptaϑāica,vīšaptaϑāica,0,[],"[{'id': 'Y1.8b', 'index': 1}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y1.8b', 'index': 2}, {'id': 'Y1.8b', 'index': 3}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y1.8b', 'index': 4}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y1.8b', 'index': 5}]"
yāiriiaēibiiō,yāiriiaēibiiō,0,[],"[{'id': 'Y1.8b', 'index': 6}, {'id': 'Y1.9a', 'index': 0}, {'id': 'Y1.9a', 'index': 1}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y1.9a', 'index': 2}]"
ratubiiō,ratubiiō,0,[],"[{'id': 'Y1.9a', 'index': 3}]"
maiδiiōizarəmiiāi,maiδiiōizarəmaiiāi,1,"[{'type': 'replace', 'from': 'ii', 'to': 'ai', 'str': 'ai for ii', 'is_documented': False, 'description': None}, {'type': 'delete', 'from': 'i', 'str': 'i deleted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y1.9a', 'index': 4}, {'id': 'Y1.9a', 'index': 5}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y1.9a', 'index': 6}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y1.9a', 'index': 7}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y1.9a', 'index': 8}]"
maiδiiōišəmāi,maiδiiōišəmāi,0,[],"[{'id': 'Y1.9a', 'index': 9}, {'id': 'Y1.9b', 'index': 0}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y1.9b', 'index': 1}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y1.9b', 'index': 2}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y1.9b', 'index': 3}, {'id': 'Y1.9b', 'index': 4}]"
paitišahiiāi,paitišhahiiāi,1,"[{'type': 'delete', 'from': 'h', 'str': 'h deleted', 'is_documented': True, 'description': 'The loss of aspiration (h) is a significant orthographic and phonological feature influenced by modern recitation practices. In Indian manuscripts, this loss is widespread and can occur in various positions within a word. It is attributed to the influence of Gujarati, where h is often pronounced softly or omitted, particularly in medial position'}]","[{'id': 'Y1.9b', 'index': 5}, {'id': 'Y1.9c', 'index': 0}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y1.9c', 'index': 1}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y1.9c', 'index': 2}, {'id': 'Y1.9c', 'index': 3}, {'id': 'Y1.9c', 'index': 4}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y1.9c', 'index': 5}]"
aiiāϑrəmāi,aiiāϑrimāi,1,"[{'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}]","[{'id': 'Y1.9c', 'index': 6}, {'id': 'Y1.9d', 'index': 0}]"
fraōuruuaēštrəmāi,fraōuruuaēštrimāi,1,"[{'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}]","[{'id': 'Y1.9d', 'index': 1}, {'id': 'Y1.9d', 'index': 2}]"
varəšneharəštāica,varšniharštāica,3,"[{'type': 'insert', 'to': 'ə', 'str': 'ə inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}, {'type': 'replace', 'from': 'e', 'to': 'i', 'str': 'i for e', 'is_documented': True, 'description': 'common confusions among short palatal vowels (ə, e, i)'}, {'type': 'insert', 'to': 'ə', 'str': 'ə inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y1.9d', 'index': 3}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y1.9d', 'index': 4}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y1.9d', 'index': 5}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y1.9d', 'index': 6}]"
maiδiiāiriiāi,maiδiiāiriiāi,0,[],"[{'id': 'Y1.9d', 'index': 7}, {'id': 'Y1.9e', 'index': 0}, {'id': 'Y1.9e', 'index': 1}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y1.9e', 'index': 2}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y1.9e', 'index': 3}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y1.9e', 'index': 4}]"
