transliterated,reference,distance,features,address
ϑrisą̇sca,ϑrisąsca,1,"[{'type': 'replace', 'from': 'ą̇', 'to': 'ą', 'str': 'ą for ą̇', 'is_documented': True, 'description': 'ą̇ is standard in Indian manuscripts, ą in Iranian ones.'}]","[{'id': 'Y2.10aF', 'index': 6}]"
nazdišta,nazdišta,0,[],"[{'id': 'Y2.10aF', 'index': 7}]"
pairišhāuuanaiiō,pairišhāuuanaiiō,0,[],"[{'id': 'Y2.10aF', 'index': 8}]"
ẏōi,yōi,1,"[{'type': 'replace', 'from': 'ẏ', 'to': 'y', 'str': 'y for ẏ', 'is_documented': True, 'description': 'Orthographic variation: ẏ used for y in Indian tradition.'}]","[{'id': 'Y2.10aF', 'index': 9}]"
həṇti,həṇti,2,[],"[{'id': 'Y2.10aF', 'index': 10}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y2.10aF', 'index': 11}, {'id': 'Y2.10aF', 'index': 12}]"
yat̰,yat̰,0,[],"[{'id': 'Y2.10aF', 'index': 13}]"
vahištahe,vahištahe,0,[],"[{'id': 'Y2.10aF', 'index': 14}]"
mazdōfrasāsta,mazdōfrasāsta,0,[],"[{'id': 'Y2.10aF', 'index': 15}]"
zaraϑuštrōfraōxta,zaraϑuštrōfraōxta,0,[],"[{'id': 'Y2.10aF', 'index': 16}]"
ahmiia,aɱiia,2,"[{'type': 'replace', 'from': 'h', 'to': 'ɱ', 'str': 'ɱ for h', 'is_documented': False, 'description': None}, {'type': 'insert', 'to': 'm', 'str': 'm inserted', 'is_documented': True, 'description': 'm can be an inserted anaptyctic vowel as part of consonantal groups involving sonorants (m, n, r)'}]","[{'id': 'Y2.11a', 'index': 0}]"
zaōϑre,zaōϑre,0,[],"[{'id': 'Y2.11a', 'index': 1}]"
barəsmanaēca,barəsmanaēca,0,[],"[{'id': 'Y2.11a', 'index': 2}]"
ahura,ahura,0,[],"[{'id': 'Y2.11a', 'index': 3}]"
miϑra,miϑra,0,[],"[{'id': 'Y2.11a', 'index': 4}]"
bərəzaṇta,bərəzaṇta,2,[],"[{'id': 'Y2.11a', 'index': 5}]"
aiϑiiaejaŋha,aiϑiiejaŋha,1,"[{'type': 'insert', 'to': 'a', 'str': 'a inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y2.11a', 'index': 6}]"
aṣ̌auuana,aṣ̌auuana,0,[],"[{'id': 'Y2.11a', 'index': 7}]"
āiiese,āiiese,0,[],"[{'id': 'Y2.11a', 'index': 8}]"
yešti,yešti,0,[],"[{'id': 'Y2.11a', 'index': 9}]"
starə̄ušca,strə̄ušca,1,"[{'type': 'insert', 'to': 'a', 'str': 'a inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y2.11a', 'index': 10}, {'id': 'Y2.11b', 'index': 0}, {'id': 'Y2.11b', 'index': 1}]"
mā̊ŋhəmca,mā̊ŋhəmca,0,[],"[{'id': 'Y2.11b', 'index': 2}]"
huuarəca,huuarəca,0,[],"[{'id': 'Y2.11b', 'index': 3}]"
uruuarāhu,uruuarāhu,0,[],"[{'id': 'Y2.11b', 'index': 4}, {'id': 'Y2.11b', 'index': 5}]"
paiti,paiti,0,[],"[{'id': 'Y2.11b', 'index': 6}]"
barəsmaniiāhu,barəsmańiiāhu,1,"[{'type': 'replace', 'from': 'n', 'to': 'ń', 'str': 'ń for n', 'is_documented': True, 'description': 'Palatal ń replaced by n, especially in Indian traditions.'}]","[{'id': 'Y2.11b', 'index': 7}]"
miϑrəm,miϑrəm,0,[],"[{'id': 'Y2.11b', 'index': 8}]"
vīspaną̇m,vīspanąm,3,"[{'type': 'replace', 'from': 'ą̇', 'to': 'ą', 'str': 'ą for ą̇', 'is_documented': True, 'description': 'ą̇ is standard in Indian manuscripts, ą in Iranian ones.'}]","[{'id': 'Y2.11b', 'index': 10}]"
dax́iiuną̇m,dax́iiunąm,1,"[{'type': 'replace', 'from': 'ą̇', 'to': 'ą', 'str': 'ą for ą̇', 'is_documented': True, 'description': 'ą̇ is standard in Indian manuscripts, ą in Iranian ones.'}]","[{'id': 'Y2.11b', 'index': 11}]"
daŋ́hupaitīm,daiŋ́hupaitīm,1,"[{'type': 'replace', 'from': 'a', 'to': 'ai', 'str': 'ai for a', 'is_documented': False, 'description': None}]","[{'id': 'Y2.11b', 'index': 12}]"
āiiese,āiiese,0,[],"[{'id': 'Y2.11b', 'index': 13}, {'id': 'Y2.11b', 'index': 14}]"
yešti,yešti,0,[],"[{'id': 'Y2.11b', 'index': 15}]"
ahmiia,aɱiia,2,"[{'type': 'replace', 'from': 'h', 'to': 'ɱ', 'str': 'ɱ for h', 'is_documented': False, 'description': None}, {'type': 'insert', 'to': 'm', 'str': 'm inserted', 'is_documented': True, 'description': 'm can be an inserted anaptyctic vowel as part of consonantal groups involving sonorants (m, n, r)'}]","[{'id': 'Y2.12a', 'index': 0}]"
zaōϑre,zaōϑre,0,[],"[{'id': 'Y2.12a', 'index': 1}]"
barəsmanaēca,barəsmanaēca,0,[],"[{'id': 'Y2.12a', 'index': 2}, {'id': 'Y2.12a', 'index': 3}]"
ahurəm,ahurəm,0,[],"[{'id': 'Y2.12a', 'index': 4}, {'id': 'Y2.12aF', 'index': 0}]"
mazdą̇m,mazdąm,1,"[{'type': 'replace', 'from': 'ą̇', 'to': 'ą', 'str': 'ą for ą̇', 'is_documented': True, 'description': 'ą̇ is standard in Indian manuscripts, ą in Iranian ones.'}]","[{'id': 'Y2.12aF', 'index': 1}, {'id': 'Y2.12aF', 'index': 2}]"
raēuuaṇtəm,raēuuaṇtəm,0,[],"[{'id': 'Y2.12aF', 'index': 3}]"
x́arənaŋhaṇtəm,xᵛarənaŋᵛhaṇtəm,2,"[{'type': 'replace', 'from': 'x́', 'to': 'xᵛ', 'str': 'xᵛ for x́', 'is_documented': True, 'description': 'Velar fricative confusion: x́ replaces xᵛ, especially in Indian manuscripts.'}, {'type': 'replace', 'from': 'ŋ', 'to': 'ŋᵛ', 'str': 'ŋᵛ for ŋ', 'is_documented': True, 'description': 'Labialized nasal ŋᵛ becomes ŋ or ŋh in both traditions.'}]","[{'id': 'Y2.12aF', 'index': 4}]"
āiiese,āiiese,0,[],"[{'id': 'Y2.12aF', 'index': 5}, {'id': 'Y2.12aF', 'index': 6}]"
yešti,yešti,0,[],"[{'id': 'Y2.12aF', 'index': 7}]"
ahmiia,aɱiia,2,"[{'type': 'replace', 'from': 'h', 'to': 'ɱ', 'str': 'ɱ for h', 'is_documented': False, 'description': None}, {'type': 'insert', 'to': 'm', 'str': 'm inserted', 'is_documented': True, 'description': 'm can be an inserted anaptyctic vowel as part of consonantal groups involving sonorants (m, n, r)'}]","[{'id': 'Y2.12b', 'index': 0}]"
zaōϑre,zaōϑre,0,[],"[{'id': 'Y2.12b', 'index': 1}]"
barəsmanaēca,barəsmanaēca,0,[],"[{'id': 'Y2.12b', 'index': 2}]"
aṣ̌āuną̇m,aṣ̌āunąm,1,"[{'type': 'replace', 'from': 'ą̇', 'to': 'ą', 'str': 'ą for ą̇', 'is_documented': True, 'description': 'ą̇ is standard in Indian manuscripts, ą in Iranian ones.'}]","[{'id': 'Y2.12b', 'index': 3}]"
vaŋhuīš,vaŋhuš,1,"[{'type': 'insert', 'to': 'ī', 'str': 'ī inserted', 'is_documented': False, 'description': None}]","[{'id': 'Y2.12b', 'index': 4}]"
sūrā,sūrā̊,1,"[{'type': 'replace', 'from': 'ā', 'to': 'ā̊', 'str': 'ā̊ for ā', 'is_documented': True, 'description': 'This is a well-documented orthographic feature in Iranian manuscripts, reflecting a tendency for the letter ā̊ to disappear by evolving into ā. This change is particularly prevalent in later Iranian copies from the 19th century, where ā replaces ā̊ in a high percentage of occurrences (over 75% in some manuscripts). Possible reasons suggested include Indian influence or erroneous transcription. In contrast, Indian manuscripts exhibit different behaviours for ā̊, such as its use for āu or its graphical representation as ā/ə in line-breaks, implying a pronunciation similar to /āo/ or /āe/'}]","[{'id': 'Y2.12b', 'index': 5}]"
spəṇtā̊,spəṇtā̊,0,[],"[{'id': 'Y2.12b', 'index': 6}]"
frauuašaiiō,frauuašaiiō,0,[],"[{'id': 'Y2.12b', 'index': 7}, {'id': 'Y2.12b', 'index': 8}]"
āiiese,āiiese,0,[],"[{'id': 'Y2.12b', 'index': 9}]"
yešti,yešti,0,[],"[{'id': 'Y2.12b', 'index': 10}]"
ahmiia,aɱiia,2,"[{'type': 'replace', 'from': 'h', 'to': 'ɱ', 'str': 'ɱ for h', 'is_documented': False, 'description': None}, {'type': 'insert', 'to': 'm', 'str': 'm inserted', 'is_documented': True, 'description': 'm can be an inserted anaptyctic vowel as part of consonantal groups involving sonorants (m, n, r)'}]","[{'id': 'Y2.13a', 'index': 0}]"
zaōϑre,zaōϑre,0,[],"[{'id': 'Y2.13a', 'index': 1}]"
barəsmanaēcaϑβą̇m,barəsmanaēcaϑβąm,1,"[{'type': 'replace', 'from': 'ą̇', 'to': 'ą', 'str': 'ą for ą̇', 'is_documented': True, 'description': 'ą̇ is standard in Indian manuscripts, ą in Iranian ones.'}]","[{'id': 'Y2.13a', 'index': 2}]"
ātarəm,ātrəm,1,"[{'type': 'insert', 'to': 'a', 'str': 'a inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y2.13a', 'index': 3}]"
ahurahe,ahurahe,0,[],"[{'id': 'Y2.13a', 'index': 4}]"
mazdā̊,mazdā̊,0,[],"[{'id': 'Y2.13a', 'index': 5}]"
puϑrəm,puϑrəm,0,[],"[{'id': 'Y2.13a', 'index': 6}]"
aṣ̌auuanəm,aṣ̌auuanəm,0,[],"[{'id': 'Y2.13a', 'index': 7}]"
ašahe,aṣ̌ahe,1,"[{'type': 'replace', 'from': 'š', 'to': 'ṣ̌', 'str': 'ṣ̌ for š', 'is_documented': True, 'description': 'š used for ṣ̌ (written ṣ̌), common simplification.'}]","[{'id': 'Y2.13a', 'index': 8}]"
ratūm,ratūm,0,[],"[{'id': 'Y2.13a', 'index': 9}]"
āiiese,āiiese,0,[],"[{'id': 'Y2.13a', 'index': 10}]"
yešti,yešti,0,[],"[{'id': 'Y2.13a', 'index': 11}]"
mat̰,mat̰,0,[],"[{'id': 'Y2.13a', 'index': 12}]"
vīspaēibiiō,vīspaēibiiō,0,[],"[{'id': 'Y2.13a', 'index': 13}]"
ātərəbiiō,ātərəbiiō,0,[],"[{'id': 'Y2.13a', 'index': 14}, {'id': 'Y2.13a', 'index': 15}]"
ahmiia,aɱiia,2,"[{'type': 'replace', 'from': 'h', 'to': 'ɱ', 'str': 'ɱ for h', 'is_documented': False, 'description': None}, {'type': 'insert', 'to': 'm', 'str': 'm inserted', 'is_documented': True, 'description': 'm can be an inserted anaptyctic vowel as part of consonantal groups involving sonorants (m, n, r)'}]","[{'id': 'Y2.13b', 'index': 0}]"
zaōϑre,zaōϑre,0,[],"[{'id': 'Y2.13b', 'index': 1}, {'id': 'Y2.13b', 'index': 2}]"
barəsmanaēca,barəsmanaēca,0,[],"[{'id': 'Y2.13b', 'index': 3}]"
āpō,āpō,0,[],"[{'id': 'Y2.13b', 'index': 4}]"
vaŋhīš,vaŋᵛhīš,1,"[{'type': 'replace', 'from': 'ŋ', 'to': 'ŋᵛ', 'str': 'ŋᵛ for ŋ', 'is_documented': True, 'description': 'Labialized nasal ŋᵛ becomes ŋ or ŋh in both traditions.'}]","[{'id': 'Y2.13b', 'index': 5}]"
vahištā̊,vahištā̊,0,[],"[{'id': 'Y2.13b', 'index': 6}, {'id': 'Y2.13b', 'index': 7}]"
mazdaδātā̊,mazdaδātā̊,0,[],"[{'id': 'Y2.13b', 'index': 8}]"
aṣ̌aonīš,aṣ̌aōnīš,1,"[{'type': 'replace', 'from': 'a', 'to': 'aō', 'str': 'aō for a', 'is_documented': True, 'description': 'In Indian manuscripts, a for aō is a form of monophthongization, though it is relatively less frequent compared to u for aō'}, {'type': 'insert', 'to': 'o', 'str': 'o inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y2.13b', 'index': 9}]"
āiiese,āiiese,0,[],"[{'id': 'Y2.13b', 'index': 10}]"
yešti,yešti,0,[],"[{'id': 'Y2.13b', 'index': 11}, {'id': 'Y2.13b', 'index': 12}]"
vīspā̊,vīspā̊,0,[],"[{'id': 'Y2.13b', 'index': 13}, {'id': 'Y2.13c', 'index': 0}]"
āpō,āpō,0,[],"[{'id': 'Y2.13c', 'index': 1}]"
mazdaδātā̊,mazdaδātā̊,0,[],"[{'id': 'Y2.13c', 'index': 2}]"
aṣ̌aonīš,aṣ̌aōnīš,1,"[{'type': 'replace', 'from': 'a', 'to': 'aō', 'str': 'aō for a', 'is_documented': True, 'description': 'In Indian manuscripts, a for aō is a form of monophthongization, though it is relatively less frequent compared to u for aō'}, {'type': 'insert', 'to': 'o', 'str': 'o inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y2.13c', 'index': 3}]"
āiiese,āiiese,0,[],"[{'id': 'Y2.13c', 'index': 4}]"
yešti,yešti,0,[],"[{'id': 'Y2.13c', 'index': 5}]"
vīspā̊,vīspā̊,0,[],"[{'id': 'Y2.13c', 'index': 6}, {'id': 'Y2.13d', 'index': 0}]"
uruuarā̊,uruuarā̊,0,[],"[{'id': 'Y2.13d', 'index': 1}]"
mazdaδātā̊,mazdaδātā̊,0,[],"[{'id': 'Y2.13d', 'index': 2}, {'id': 'Y2.13d', 'index': 3}]"
aṣ̌aonīš,aṣ̌aōnīš,1,"[{'type': 'replace', 'from': 'a', 'to': 'aō', 'str': 'aō for a', 'is_documented': True, 'description': 'In Indian manuscripts, a for aō is a form of monophthongization, though it is relatively less frequent compared to u for aō'}, {'type': 'insert', 'to': 'o', 'str': 'o inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y2.13d', 'index': 4}]"
āiiaese,āiiese,1,"[{'type': 'insert', 'to': 'a', 'str': 'a inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y2.13d', 'index': 5}]"
yešti,yešti,0,[],"[{'id': 'Y2.13d', 'index': 6}]"
ahmiia,aɱiia,2,"[{'type': 'replace', 'from': 'h', 'to': 'ɱ', 'str': 'ɱ for h', 'is_documented': False, 'description': None}, {'type': 'insert', 'to': 'm', 'str': 'm inserted', 'is_documented': True, 'description': 'm can be an inserted anaptyctic vowel as part of consonantal groups involving sonorants (m, n, r)'}]","[{'id': 'Y2.14a', 'index': 0}]"
zaōϑre,zaōϑre,0,[],"[{'id': 'Y2.14a', 'index': 1}]"
barəsmanaēca,barəsmanaēca,0,[],"[{'id': 'Y2.14a', 'index': 2}]"
mą̇ϑrəm,mąϑrəm,1,"[{'type': 'replace', 'from': 'ą̇', 'to': 'ą', 'str': 'ą for ą̇', 'is_documented': True, 'description': 'ą̇ is standard in Indian manuscripts, ą in Iranian ones.'}]","[{'id': 'Y2.14a', 'index': 3}]"
spəṇtəm,spəṇtəm,2,[],"[{'id': 'Y2.14a', 'index': 4}]"
aṣ̌ax́arənaŋhəm,ašxᵛarənaŋhəm,3,"[{'type': 'replace', 'from': 'ṣ̌', 'to': 'š', 'str': 'š for ṣ̌', 'is_documented': False, 'description': None}, {'type': 'replace', 'from': 'a', 'to': 'xᵛ', 'str': 'xᵛ for a', 'is_documented': False, 'description': None}, {'type': 'insert', 'to': 'x́', 'str': 'x́ inserted', 'is_documented': False, 'description': None}]","[{'id': 'Y2.14a', 'index': 5}, {'id': 'Y2.14a', 'index': 6}]"
āiiese,āiiese,0,[],"[{'id': 'Y2.14a', 'index': 7}]"
yešti,yešti,0,[],"[{'id': 'Y2.14a', 'index': 8}]"
dātəm,dātəm,0,[],"[{'id': 'Y2.14a', 'index': 9}, {'id': 'Y2.14b', 'index': 0}]"
vīdōiium,vīdōiium,0,[],"[{'id': 'Y2.14b', 'index': 1}]"
āiiese,āiiese,0,[],"[{'id': 'Y2.14b', 'index': 2}]"
yešti,yešti,0,[],"[{'id': 'Y2.14b', 'index': 3}]"
dātəm,dātəm,0,[],"[{'id': 'Y2.14b', 'index': 4}, {'id': 'Y2.14c', 'index': 0}]"
zaraϑuštrəm,zaraϑuštrəm,0,[],"[{'id': 'Y2.14c', 'index': 1}, {'id': 'Y2.14c', 'index': 2}, {'id': 'Y2.14c', 'index': 3}]"
āiiese,āiiese,0,[],"[{'id': 'Y2.14c', 'index': 4}]"
yešti,yešti,0,[],"[{'id': 'Y2.14c', 'index': 5}]"
darəγą̇m,darəγąm,1,"[{'type': 'replace', 'from': 'ą̇', 'to': 'ą', 'str': 'ą for ą̇', 'is_documented': True, 'description': 'ą̇ is standard in Indian manuscripts, ą in Iranian ones.'}]","[{'id': 'Y2.14c', 'index': 6}, {'id': 'Y2.14d', 'index': 0}]"
upaiianą̇m,upaiianąm,1,"[{'type': 'replace', 'from': 'ą̇', 'to': 'ą', 'str': 'ą for ą̇', 'is_documented': True, 'description': 'ą̇ is standard in Indian manuscripts, ą in Iranian ones.'}]","[{'id': 'Y2.14d', 'index': 1}]"
āiiese,āiiese,0,[],"[{'id': 'Y2.14d', 'index': 2}]"
yešti,yešti,0,[],"[{'id': 'Y2.14d', 'index': 3}]"
daēną̇m,daēnąm,1,"[{'type': 'replace', 'from': 'ą̇', 'to': 'ą', 'str': 'ą for ą̇', 'is_documented': True, 'description': 'ą̇ is standard in Indian manuscripts, ą in Iranian ones.'}]","[{'id': 'Y2.14d', 'index': 4}, {'id': 'Y2.14e', 'index': 0}]"
vaŋhīm,vaŋᵛhīm,1,"[{'type': 'replace', 'from': 'ŋ', 'to': 'ŋᵛ', 'str': 'ŋᵛ for ŋ', 'is_documented': True, 'description': 'Labialized nasal ŋᵛ becomes ŋ or ŋh in both traditions.'}]","[{'id': 'Y2.14e', 'index': 1}, {'id': 'Y2.14e', 'index': 2}]"
māzdaiiasnīm,māzdaiiasnīm,0,[],"[{'id': 'Y2.14e', 'index': 3}]"
āiiese,āiiese,0,[],"[{'id': 'Y2.14e', 'index': 4}]"
yešti,yešti,0,[],"[{'id': 'Y2.14e', 'index': 5}]"
ahmiia,aɱiia,2,"[{'type': 'replace', 'from': 'h', 'to': 'ɱ', 'str': 'ɱ for h', 'is_documented': False, 'description': None}, {'type': 'insert', 'to': 'm', 'str': 'm inserted', 'is_documented': True, 'description': 'm can be an inserted anaptyctic vowel as part of consonantal groups involving sonorants (m, n, r)'}]","[{'id': 'Y2.15a', 'index': 0}]"
zaōϑra,zaōϑra,0,[],"[{'id': 'Y2.15a', 'index': 1}]"
barəsmanaēca,barəsmanaēca,0,[],"[{'id': 'Y2.15a', 'index': 2}, {'id': 'Y2.15a', 'index': 3}]"
gairīm,gairīm,0,[],"[{'id': 'Y2.15a', 'index': 4}]"
ušidarənəm,ušidarənəm,0,[],"[{'id': 'Y2.15a', 'index': 5}]"
mazdaδātəm,mazdaδātəm,0,[],"[{'id': 'Y2.15a', 'index': 6}, {'id': 'Y2.15a', 'index': 7}]"
aṣ̌ax́āϑrəm,aṣ̌axᵛāϑrəm,1,"[{'type': 'replace', 'from': 'x́', 'to': 'xᵛ', 'str': 'xᵛ for x́', 'is_documented': True, 'description': 'Velar fricative confusion: x́ replaces xᵛ, especially in Indian manuscripts.'}]","[{'id': 'Y2.15a', 'index': 8}]"
ẏazatəm,yazatəm,1,"[{'type': 'replace', 'from': 'ẏ', 'to': 'y', 'str': 'y for ẏ', 'is_documented': True, 'description': 'Orthographic variation: ẏ used for y in Indian tradition.'}]","[{'id': 'Y2.15a', 'index': 9}]"
āiise,āiiese,1,"[{'type': 'delete', 'from': 'e', 'str': 'e deleted', 'is_documented': True, 'description': ""his is part of a broader phenomenon of short vowel loss in Iranian manuscripts, especially in later copies. This syncope is linked to the 'allegro' (fast) recitation style, particularly prevalent among Zoroastrian speakers in Yazd. In such contexts, unstressed short vowels, including e, are prone to elision, especially in the first syllables of polysyllabic words. While specific examples of e deletion are not singled out from the general rule, it falls under the documented tendency for short vowels to disappear.""}]","[{'id': 'Y2.15a', 'index': 10}]"
āiiese,āiiese,0,[],"[{'id': 'Y2.15a', 'index': 11}]"
āiise,āiiese,1,"[{'type': 'delete', 'from': 'e', 'str': 'e deleted', 'is_documented': True, 'description': ""his is part of a broader phenomenon of short vowel loss in Iranian manuscripts, especially in later copies. This syncope is linked to the 'allegro' (fast) recitation style, particularly prevalent among Zoroastrian speakers in Yazd. In such contexts, unstressed short vowels, including e, are prone to elision, especially in the first syllables of polysyllabic words. While specific examples of e deletion are not singled out from the general rule, it falls under the documented tendency for short vowels to disappear.""}]","[{'id': 'Y2.15a', 'index': 12}]"
āiiese,āiiese,0,[],"[{'id': 'Y2.15a', 'index': 13}]"
yešti,yešti,0,[],"[{'id': 'Y2.15a', 'index': 14}, {'id': 'Y2.15a', 'index': 15}]"
vīspā̊,vīspā̊,0,[],"[{'id': 'Y2.15a', 'index': 16}, {'id': 'Y2.15b', 'index': 0}]"
gairiiō,garaiiō,1,"[{'type': 'replace', 'from': 'ai', 'to': 'a', 'str': 'a for ai', 'is_documented': True, 'description': 'the diphthong aē frequently monophthongizes to ai in Indian manuscripts'}, {'type': 'replace', 'from': 'ii', 'to': 'ai', 'str': 'ai for ii', 'is_documented': False, 'description': None}, {'type': 'delete', 'from': 'i', 'str': 'i deleted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y2.15b', 'index': 1}]"
aṣ̌ax́āϑrā̊,aṣ̌axᵛāϑrā̊,1,"[{'type': 'replace', 'from': 'x́', 'to': 'xᵛ', 'str': 'xᵛ for x́', 'is_documented': True, 'description': 'Velar fricative confusion: x́ replaces xᵛ, especially in Indian manuscripts.'}]","[{'id': 'Y2.15b', 'index': 2}]"
pōurux́āϑrā̊,pouruxᵛāϑrā̊,2,"[{'type': 'replace', 'from': 'ō', 'to': 'ou', 'str': 'ou for ō', 'is_documented': True, 'description': 'Lengthened ō for o, minor orthographic variation.'}, {'type': 'insert', 'to': 'u', 'str': 'u inserted', 'is_documented': True, 'description': 'u inserted epenthetically, e.g., ŋuh for ŋᵛh.'}, {'type': 'replace', 'from': 'x́', 'to': 'xᵛ', 'str': 'xᵛ for x́', 'is_documented': True, 'description': 'Velar fricative confusion: x́ replaces xᵛ, especially in Indian manuscripts.'}]","[{'id': 'Y2.15b', 'index': 3}]"
mazdaδātā̊,mazdaδātā̊,0,[],"[{'id': 'Y2.15b', 'index': 4}]"
aṣ̌auuana,aṣ̌auuana,0,[],"[{'id': 'Y2.15b', 'index': 5}]"
ašahe,aṣ̌ahe,1,"[{'type': 'replace', 'from': 'š', 'to': 'ṣ̌', 'str': 'ṣ̌ for š', 'is_documented': True, 'description': 'š used for ṣ̌ (written ṣ̌), common simplification.'}]","[{'id': 'Y2.15b', 'index': 6}]"
ratauuō,ratauuō,0,[],"[{'id': 'Y2.15b', 'index': 7}]"
āiiese,āiiese,0,[],"[{'id': 'Y2.15b', 'index': 8}]"
yešti,yešti,0,[],"[{'id': 'Y2.15b', 'index': 9}]"
uγrəm,uγrəm,0,[],"[{'id': 'Y2.15b', 'index': 10}, {'id': 'Y2.15c', 'index': 0}]"
kauuaēm,kauuaēm,0,[],"[{'id': 'Y2.15c', 'index': 1}]"
