transliterated,reference,distance,features,address
dahməmca,daɱəmca,1.0,"[{'type': 'replace', 'from': 'h', 'to': 'ɱ', 'str': 'ɱ for h', 'is_documented': False, 'description': None}, {'type': 'insert', 'to': 'm', 'str': 'm inserted', 'is_documented': True, 'description': 'm can be an inserted anaptyctic vowel as part of consonantal groups involving sonorants (m, n, r)'}]","[{'id': 'Y2.16b', 'index': 0}, {'id': 'Y2.16b', 'index': 1}]"
narəm,narəm,0.0,[],"[{'id': 'Y2.16b', 'index': 2}]"
aṣ̌auuanəm,aṣ̌auuanəm,0.0,[],"[{'id': 'Y2.16b', 'index': 3}]"
uγrəm,uγrəm,0.0,[],"[{'id': 'Y2.16b', 'index': 4}, {'id': 'Y2.16c', 'index': 0}, {'id': 'Y2.16c', 'index': 1}]"
taxməm,taxməm,0.0,[],"[{'id': 'Y2.16c', 'index': 2}]"
dāmōiš,dāmōiš,0.0,[],"[{'id': 'Y2.16c', 'index': 3}]"
upamanəm,upamanəm,0.0,[],"[{'id': 'Y2.16c', 'index': 4}]"
yazatəm,yazatəm,0.0,[],"[{'id': 'Y2.16c', 'index': 5}, {'id': 'Y2.16c', 'index': 6}]"
imā̊,imā̊,0.0,[],"[{'id': 'Y2.16c', 'index': 7}, {'id': 'Y2.17a', 'index': 0}]"
apasca,apasca,0.0,[],"[{'id': 'Y2.17a', 'index': 1}, {'id': 'Y2.17a', 'index': 2}]"
zəmasca,zəmasca,0.0,[],"[{'id': 'Y2.17a', 'index': 3}]"
uruuarāsca,uruuarā̊sca,1.0,"[{'type': 'replace', 'from': 'ā', 'to': 'ā̊', 'str': 'ā̊ for ā', 'is_documented': True, 'description': 'This is a well-documented orthographic feature in Iranian manuscripts, reflecting a tendency for the letter ā̊ to disappear by evolving into ā. This change is particularly prevalent in later Iranian copies from the 19th century, where ā replaces ā̊ in a high percentage of occurrences (over 75% in some manuscripts). Possible reasons suggested include Indian influence or erroneous transcription. In contrast, Indian manuscripts exhibit different behaviours for ā̊, such as its use for āu or its graphical representation as ā/ə in line-breaks, implying a pronunciation similar to /āo/ or /āe/'}]","[{'id': 'Y2.17a', 'index': 4}]"
imā̊,imā̊,0.0,[],"[{'id': 'Y2.17a', 'index': 5}, {'id': 'Y2.17b', 'index': 0}]"
asāsca,asā̊sca,1.0,"[{'type': 'replace', 'from': 'ā', 'to': 'ā̊', 'str': 'ā̊ for ā', 'is_documented': True, 'description': 'This is a well-documented orthographic feature in Iranian manuscripts, reflecting a tendency for the letter ā̊ to disappear by evolving into ā. This change is particularly prevalent in later Iranian copies from the 19th century, where ā replaces ā̊ in a high percentage of occurrences (over 75% in some manuscripts). Possible reasons suggested include Indian influence or erroneous transcription. In contrast, Indian manuscripts exhibit different behaviours for ā̊, such as its use for āu or its graphical representation as ā/ə in line-breaks, implying a pronunciation similar to /āo/ or /āe/'}]","[{'id': 'Y2.17b', 'index': 1}]"
šōiϑrāsca,šōiϑrā̊sca,1.0,"[{'type': 'replace', 'from': 'ā', 'to': 'ā̊', 'str': 'ā̊ for ā', 'is_documented': True, 'description': 'This is a well-documented orthographic feature in Iranian manuscripts, reflecting a tendency for the letter ā̊ to disappear by evolving into ā. This change is particularly prevalent in later Iranian copies from the 19th century, where ā replaces ā̊ in a high percentage of occurrences (over 75% in some manuscripts). Possible reasons suggested include Indian influence or erroneous transcription. In contrast, Indian manuscripts exhibit different behaviours for ā̊, such as its use for āu or its graphical representation as ā/ə in line-breaks, implying a pronunciation similar to /āo/ or /āe/'}]","[{'id': 'Y2.17b', 'index': 2}]"
gaōiiaōitīšca,gaōiiaōitīšca,0.0,[],"[{'id': 'Y2.17b', 'index': 3}, {'id': 'Y2.17b', 'index': 4}]"
maēiϑnaiiāsca,maēϑańiiā̊sca,2.0,"[{'type': 'insert', 'to': 'i', 'str': 'i inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}, {'type': 'replace', 'from': 'n', 'to': 'a', 'str': 'a for n', 'is_documented': False, 'description': None}, {'type': 'replace', 'from': 'ai', 'to': 'ń', 'str': 'ń for ai', 'is_documented': False, 'description': None}, {'type': 'replace', 'from': 'i', 'to': 'ii', 'str': 'ii for i', 'is_documented': True, 'description': 'This feature is observed in Indian manuscripts, particularly influenced by the conventions of Devanagari and Gujarati scripts. In Avestan orthography, ii is a scriptural convention often used to represent ī or y/ẏ. When Avestan words containing ii were borrowed into Sanskrit, they were sometimes transliterated with a short i'}, {'type': 'replace', 'from': 'ā', 'to': 'ā̊', 'str': 'ā̊ for ā', 'is_documented': True, 'description': 'This is a well-documented orthographic feature in Iranian manuscripts, reflecting a tendency for the letter ā̊ to disappear by evolving into ā. This change is particularly prevalent in later Iranian copies from the 19th century, where ā replaces ā̊ in a high percentage of occurrences (over 75% in some manuscripts). Possible reasons suggested include Indian influence or erroneous transcription. In contrast, Indian manuscripts exhibit different behaviours for ā̊, such as its use for āu or its graphical representation as ā/ə in line-breaks, implying a pronunciation similar to /āo/ or /āe/'}]","[{'id': 'Y2.17b', 'index': 5}]"
auuōxᵛarənā̊sca,auuōxᵛarənā̊sca,0.0,[],"[{'id': 'Y2.17b', 'index': 6}, {'id': 'Y2.17b', 'index': 7}]"
imąmca,iməmca,1.0,"[{'type': 'replace', 'from': 'ą', 'to': 'ə', 'str': 'ə for ą', 'is_documented': False, 'description': None}]","[{'id': 'Y2.17b', 'index': 8}, {'id': 'Y2.17c', 'index': 0}]"
šōiϑrahe,šōiϑrahe,0.0,[],"[{'id': 'Y2.17c', 'index': 1}, {'id': 'Y2.17c', 'index': 2}]"
paitīm,paitīm,0.0,[],"[{'id': 'Y2.17c', 'index': 3}]"
yəm,yim,1.0,"[{'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}]","[{'id': 'Y2.17c', 'index': 4}]"
ahurəm,ahurəm,0.0,[],"[{'id': 'Y2.17c', 'index': 5}, {'id': 'Y2.17c', 'index': 6}]"
mazdąm,mazdąm,0.0,[],"[{'id': 'Y2.17c', 'index': 7}]"
ratauuō,ratauuō,0.0,[],"[{'id': 'Y2.17c', 'index': 8}, {'id': 'Y2.18a', 'index': 0}]"
vīspe,vīspe,0.0,[],"[{'id': 'Y2.18a', 'index': 1}, {'id': 'Y2.18a', 'index': 2}]"
mazišta,mazišta,0.0,[],"[{'id': 'Y2.18a', 'index': 3}]"
aiiara,aiiara,0.0,[],"[{'id': 'Y2.18a', 'index': 4}]"
asniia,asńiia,1.0,"[{'type': 'replace', 'from': 'n', 'to': 'ń', 'str': 'ń for n', 'is_documented': True, 'description': 'Palatal ń replaced by n, especially in Indian traditions.'}]","[{'id': 'Y2.18a', 'index': 5}]"
māhiia,māhiia,0.0,[],"[{'id': 'Y2.18a', 'index': 7}]"
yāiriia,yāiriia,0.0,[],"[{'id': 'Y2.18a', 'index': 8}]"
sarəδa,sarəδa,0.0,[],"[{'id': 'Y2.18a', 'index': 9}]"
aṣ̌aōnąm,aṣ̌aōnąm,0.0,[],"[{'id': 'Y2.18a', 'index': 10}, {'id': 'Y2.19.a', 'index': 0}]"
vaŋhīš,vaŋᵛhīš,1.0,"[{'type': 'replace', 'from': 'ŋ', 'to': 'ŋᵛ', 'str': 'ŋᵛ for ŋ', 'is_documented': True, 'description': 'Labialized nasal ŋᵛ becomes ŋ or ŋh in both traditions.'}]","[{'id': 'Y2.19.a', 'index': 1}]"
sīrā̊,sūrā̊,1.0,"[{'type': 'replace', 'from': 'ī', 'to': 'ū', 'str': 'ū for ī', 'is_documented': True, 'description': 'This is a prominent and widespread orthographic and phonological feature in Avestan manuscripts, particularly within the Iranian tradition'}]","[{'id': 'Y2.19.a', 'index': 2}]"
spəṇtā̊,spəṇtā̊,0.0,[],"[{'id': 'Y2.19.a', 'index': 3}, {'id': 'Y2.19.a', 'index': 4}]"
vīspe,vīspe,0.0,[],"[{'id': 'Y2.20a', 'index': 1}, {'id': 'Y2.20a', 'index': 2}]"
aṣ̌auuanō,aṣ̌auuanō,0.0,[],"[{'id': 'Y2.20a', 'index': 3}]"
yazata,yazata,0.0,[],"[{'id': 'Y2.20a', 'index': 4}]"
vīspe,vīspe,0.0,[],"[{'id': 'Y2.20a', 'index': 5}, {'id': 'Y2.20b', 'index': 0}]"
aṣ̌ahe,aṣ̌ahe,0.0,[],"[{'id': 'Y2.20b', 'index': 1}]"
ratauuō,ratauuō,0.0,[],"[{'id': 'Y2.20b', 'index': 2}]"
hāuuanīm,hāuuanīm,0.0,[],"[{'id': 'Y2.20b', 'index': 3}, {'id': 'Y2.20c', 'index': 0}]"
paiti,paiti,0.0,[],"[{'id': 'Y2.20c', 'index': 1}]"
ratīm,ratūm,1.0,"[{'type': 'replace', 'from': 'ī', 'to': 'ū', 'str': 'ū for ī', 'is_documented': True, 'description': 'This is a prominent and widespread orthographic and phonological feature in Avestan manuscripts, particularly within the Iranian tradition'}]","[{'id': 'Y2.20c', 'index': 2}]"
sāuuaŋhə̄m,sāuuaŋhaēm,1.0,"[{'type': 'replace', 'from': 'ə̄', 'to': 'aē', 'str': 'aē for ə̄', 'is_documented': False, 'description': None}]","[{'id': 'Y2.20c', 'index': 3}, {'id': 'Y2.20c', 'index': 4}]"
vīsə̄mca,vīsīmca,1.0,"[{'type': 'replace', 'from': 'ə̄', 'to': 'ī', 'str': 'ī for ə̄', 'is_documented': False, 'description': None}]","[{'id': 'Y2.20c', 'index': 5}]"
paiti,paiti,0.0,[],"[{'id': 'Y2.20c', 'index': 6}]"
ratīm,ratūm,1.0,"[{'type': 'replace', 'from': 'ī', 'to': 'ū', 'str': 'ū for ī', 'is_documented': True, 'description': 'This is a prominent and widespread orthographic and phonological feature in Avestan manuscripts, particularly within the Iranian tradition'}]","[{'id': 'Y2.20c', 'index': 7}]"
ratauuō,ratauuō,0.0,[],"[{'id': 'Y2.20c', 'index': 8}, {'id': 'Y2.20c', 'index': 9}]"
vīspe,vīspe,0.0,[],"[{'id': 'Y2.20c', 'index': 10}]"
mazišta,mazišta,0.0,[],"[{'id': 'Y2.20c', 'index': 11}]"
paiti,paiti,0.0,[],"[{'id': 'Y2.20c', 'index': 12}]"
ratīm,ratūm,1.0,"[{'type': 'replace', 'from': 'ī', 'to': 'ū', 'str': 'ū for ī', 'is_documented': True, 'description': 'This is a prominent and widespread orthographic and phonological feature in Avestan manuscripts, particularly within the Iranian tradition'}]","[{'id': 'Y2.20c', 'index': 13}, {'id': 'Y2.20c', 'index': 14}]"
barəsmana,barəsmana,0.0,[],"[{'id': 'Y2.20c', 'index': 15}, {'id': 'Y3.1a', 'index': 0}]"
paitibərəta,paitibərəta,0.0,[],"[{'id': 'Y3.1a', 'index': 1}, {'id': 'Y3.1a', 'index': 2}]"
haδazaōϑra,haδazaōϑra,0.0,[],"[{'id': 'Y3.1a', 'index': 3}]"
hāuuanōiš,hāuuanōiš,0.0,[],"[{'id': 'Y3.1a', 'index': 4}]"
raϑβō,raϑβō,0.0,[],"[{'id': 'Y3.1a', 'index': 5}, {'id': 'Y3.1a', 'index': 6}]"
xᵛarəϑəm,xᵛarəϑəm,0.0,[],"[{'id': 'Y3.1a', 'index': 7}]"
miiazdəm,miiazdəm,0.0,[],"[{'id': 'Y3.1a', 'index': 8}]"
hauruuata,hauruuata,0.0,[],"[{'id': 'Y3.1a', 'index': 9}, {'id': 'Y3.1a', 'index': 10}]"
amərətāta,amərətāta,0.0,[],"[{'id': 'Y3.1a', 'index': 11}]"
gāuš,gāuš,0.0,[],"[{'id': 'Y3.1a', 'index': 12}]"
hudā̊,hudā̊,0.0,[],"[{'id': 'Y3.1a', 'index': 13}]"
xšnə̄,xšnūm,2.0,"[{'type': 'replace', 'from': 'ə̄', 'to': 'ū', 'str': 'ū for ə̄', 'is_documented': False, 'description': None}, {'type': 'delete', 'from': 'm', 'str': 'm deleted', 'is_documented': False, 'description': None}]","[{'id': 'Y3.1a', 'index': 14}]"
maini,mainiš,1.0,"[{'type': 'delete', 'from': 'š', 'str': 'š deleted', 'is_documented': False, 'description': None}]","[{'id': 'Y3.1a', 'index': 15}]"
ahurahe,ahurahe,0.0,[],"[{'id': 'Y3.1a', 'index': 16}]"
mazdā̊,mazdā̊,0.0,[],"[{'id': 'Y3.1a', 'index': 17}]"
aməṣ̌anąm,aməṣ̌anąm,0.0,[],"[{'id': 'Y3.1a', 'index': 18}]"
spəṇtanąm,spəṇtanąm,0.0,[],"[{'id': 'Y3.1a', 'index': 19}, {'id': 'Y3.1a', 'index': 20}]"
xšnə̄maine,xšnūmaine,2.0,"[{'type': 'replace', 'from': 'ə̄', 'to': 'ū', 'str': 'ū for ə̄', 'is_documented': False, 'description': None}]","[{'id': 'Y3.1a', 'index': 21}]"
sraōšahe,sraōšahe,0.0,[],"[{'id': 'Y3.1a', 'index': 22}]"
aṣ̌aiiehe,aṣ̌iiehe,1.0,"[{'type': 'replace', 'from': 'ai', 'to': 'ii', 'str': 'ii for ai', 'is_documented': True, 'description': 'The sources discuss ii primarily in relation to ī (and y/ẏ), where uu for ū and ii for ī are described as a scriptural convention in Indian manuscripts influenced by Gujarati orthography, with inverse spellings also occurring'}, {'type': 'insert', 'to': 'i', 'str': 'i inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y3.1a', 'index': 23}]"
aṣ̌auuatō,aṣ̌iuuatō,1.0,"[{'type': 'replace', 'from': 'au', 'to': 'i', 'str': 'i for au', 'is_documented': False, 'description': None}, {'type': 'replace', 'from': 'u', 'to': 'uu', 'str': 'uu for u', 'is_documented': True, 'description': 'Short u replaces uu or ū, common in Indian manuscripts.'}]","[{'id': 'Y3.1a', 'index': 24}]"
vərəϑrājanō,vərəϑrājanō,0.0,[],"[{'id': 'Y3.1a', 'index': 25}, {'id': 'Y3.1a', 'index': 26}]"
frādat̰gaēϑahe,frādat̰gaēϑahe,0.0,[],"[{'id': 'Y3.1a', 'index': 27}]"
haōməmca,haōməmca,0.0,[],"[{'id': 'Y3.1a', 'index': 28}, {'id': 'Y3.2a', 'index': 0}]"
parahaōməmca,parahaōməmca,0.0,[],"[{'id': 'Y3.2a', 'index': 1}, {'id': 'Y3.2a', 'index': 2}]"
xšnə̄maine,xšnūmaine,2.0,"[{'type': 'replace', 'from': 'ə̄', 'to': 'ū', 'str': 'ū for ə̄', 'is_documented': False, 'description': None}]","[{'id': 'Y3.2b', 'index': 0}]"
zaraϑuštrahe,zaraϑuštrahe,0.0,[],"[{'id': 'Y3.2b', 'index': 1}, {'id': 'Y3.2b', 'index': 2}]"
spəṇtāmahe,spəṇtahe,2.0,"[{'type': 'insert', 'to': 'ā', 'str': 'ā inserted', 'is_documented': True, 'description': 'This refers to anaptyxis (vowel insertion). Anaptyxis is very frequent in Indian manuscripts, and the usual anaptyctic vowel is a, not specifically ā (long a)'}, {'type': 'insert', 'to': 'm', 'str': 'm inserted', 'is_documented': True, 'description': 'm can be an inserted anaptyctic vowel as part of consonantal groups involving sonorants (m, n, r)'}]","[{'id': 'Y3.2b', 'index': 3}]"
aṣ̌aōnō,aṣ̌aōnō,0.0,[],"[{'id': 'Y3.2b', 'index': 4}]"
frauuašə̄e,frauuaṣ̌ə̄e,1.0,"[{'type': 'replace', 'from': 'š', 'to': 'ṣ̌', 'str': 'ṣ̌ for š', 'is_documented': True, 'description': 'š used for ṣ̌ (written ṣ̌), common simplification.'}]","[{'id': 'Y3.2b', 'index': 5}]"
aēsmąmca,aēsmąsca,1.0,"[{'type': 'replace', 'from': 'm', 'to': 's', 'str': 's for m', 'is_documented': False, 'description': None}]","[{'id': 'Y3.2b', 'index': 6}, {'id': 'Y3.2c', 'index': 0}]"
baōiδi,baōiδi,0.0,[],"[{'id': 'Y3.2c', 'index': 1}, {'id': 'Y3.2c', 'index': 2}]"
xšnə̄maine,xšnūmaine,2.0,"[{'type': 'replace', 'from': 'ə̄', 'to': 'ū', 'str': 'ū for ə̄', 'is_documented': False, 'description': None}]","[{'id': 'Y3.2d', 'index': 0}]"
tauua,tauua,0.0,[],"[{'id': 'Y3.2d', 'index': 1}]"
āϑraō,āϑrō,1.0,"[{'type': 'replace', 'from': 'aō', 'to': 'ō', 'str': 'ō for aō', 'is_documented': True, 'description': 'aō for ō are also frequent in Iranian manuscripts, especially during the Zand period'}]","[{'id': 'Y3.2d', 'index': 2}]"
ahurahe,ahurahe,0.0,[],"[{'id': 'Y3.2d', 'index': 3}, {'id': 'Y3.2d', 'index': 4}]"
mazdā̊,mazdā̊,0.0,[],"[{'id': 'Y3.2d', 'index': 5}]"
puϑra,puϑra,0.0,[],"[{'id': 'Y3.2d', 'index': 6}]"
haōmąn,haōmą,1.0,"[{'type': 'insert', 'to': 'n', 'str': 'n inserted', 'is_documented': True, 'description': 'Insertion of n in nasal forms like ąn before consonants.'}]","[{'id': 'Y3.2d', 'index': 7}, {'id': 'Y3.3a', 'index': 0}]"
xšnə̄maine,xšnūmaine,2.0,"[{'type': 'replace', 'from': 'ə̄', 'to': 'ū', 'str': 'ū for ə̄', 'is_documented': False, 'description': None}]","[{'id': 'Y3.3b', 'index': 0}]"
aiβiiō,aiβiiō,0.0,[],"[{'id': 'Y3.3b', 'index': 1}]"
vaŋhībiiō,vaŋᵛhībiiō,1.0,"[{'type': 'replace', 'from': 'ŋ', 'to': 'ŋᵛ', 'str': 'ŋᵛ for ŋ', 'is_documented': True, 'description': 'Labialized nasal ŋᵛ becomes ŋ or ŋh in both traditions.'}]","[{'id': 'Y3.3b', 'index': 2}]"
apąm,apąm,0.0,[],"[{'id': 'Y3.3b', 'index': 3}, {'id': 'Y3.3b', 'index': 4}]"
vaŋhīnąm,vaŋᵛhīnąm,1.0,"[{'type': 'replace', 'from': 'ŋ', 'to': 'ŋᵛ', 'str': 'ŋᵛ for ŋ', 'is_documented': True, 'description': 'Labialized nasal ŋᵛ becomes ŋ or ŋh in both traditions.'}]","[{'id': 'Y3.3b', 'index': 5}]"
mazdaδātanąm,mazdaδātanąm,0.0,[],"[{'id': 'Y3.3b', 'index': 6}]"
āpəm,āpəm,0.0,[],"[{'id': 'Y3.3b', 'index': 7}, {'id': 'Y3.3c', 'index': 0}]"
haōmiiąm,haōmiiąm,0.0,[],"[{'id': 'Y3.3c', 'index': 1}]"
gąm,gąm,0.0,[],"[{'id': 'Y3.3c', 'index': 2}]"
jīuuaiiąm,jīuuiiąm,1.0,"[{'type': 'replace', 'from': 'ai', 'to': 'ii', 'str': 'ii for ai', 'is_documented': True, 'description': 'The sources discuss ii primarily in relation to ī (and y/ẏ), where uu for ū and ii for ī are described as a scriptural convention in Indian manuscripts influenced by Gujarati orthography, with inverse spellings also occurring'}, {'type': 'insert', 'to': 'i', 'str': 'i inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y3.3c', 'index': 3}]"
uruuarąm,uruuarąm,0.0,[],"[{'id': 'Y3.3c', 'index': 4}, {'id': 'Y3.3d', 'index': 0}]"
haδānaēpatąmaṣ̌aiia,haδānaēpatąmaṣ̌aiia,0.0,[],"[{'id': 'Y3.3d', 'index': 1}]"
uzdātąm,uzdātąm,0.0,[],"[{'id': 'Y3.3d', 'index': 2}]"
xšnə̄maini,xšnūmaine,2.0,"[{'type': 'replace', 'from': 'ə̄', 'to': 'ū', 'str': 'ū for ə̄', 'is_documented': False, 'description': None}, {'type': 'replace', 'from': 'i', 'to': 'e', 'str': 'e for i', 'is_documented': True, 'description': 'common confusions among short palatal vowels (ə, e, i)'}]","[{'id': 'Y3.3e', 'index': 0}]"
apąm,apąm,0.0,[],"[{'id': 'Y3.3e', 'index': 2}]"
mazdaδātanąm,mazdaδātanąm,0.0,[],"[{'id': 'Y3.3e', 'index': 3}]"
imat̰barəsma,imat̰barəsma,0.0,[],"[{'id': 'Y3.4a', 'index': 0}]"
haδazaōϑrəm,haδazaōϑrəm,0.0,[],"[{'id': 'Y3.4a', 'index': 1}]"
haδaaiβiiā̊ŋhanəm,haδaaiβiiā̊ŋhanəm,0.0,[],"[{'id': 'Y3.4a', 'index': 2}, {'id': 'Y3.4a', 'index': 3}]"
aṣ̌aiia,aṣ̌aiia,0.0,[],"[{'id': 'Y3.4a', 'index': 4}]"
frastarətəm,frastarətəm,0.0,[],"[{'id': 'Y3.4a', 'index': 5}]"
xšnə̄maine,xšnūmaine,2.0,"[{'type': 'replace', 'from': 'ə̄', 'to': 'ū', 'str': 'ū for ə̄', 'is_documented': False, 'description': None}]","[{'id': 'Y3.4a', 'index': 6}]"
aməṣ̌anąm,aməṣ̌anąm,0.0,[],"[{'id': 'Y3.4a', 'index': 7}]"
spəṇtanąm,spəṇtanąm,0.0,[],"[{'id': 'Y3.4a', 'index': 8}, {'id': 'Y3.4a', 'index': 9}]"
vāca,vāca,0.0,[],"[{'id': 'Y3.4a', 'index': 10}, {'id': 'Y3.4b', 'index': 0}]"
humata,humata,0.0,[],"[{'id': 'Y3.4b', 'index': 1}]"
hīxta,hūxta,1.0,"[{'type': 'replace', 'from': 'ī', 'to': 'ū', 'str': 'ū for ī', 'is_documented': True, 'description': 'This is a prominent and widespread orthographic and phonological feature in Avestan manuscripts, particularly within the Iranian tradition'}]","[{'id': 'Y3.4b', 'index': 2}]"
huuarəšta,huuaršta,1.0,"[{'type': 'insert', 'to': 'ə', 'str': 'ə inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y3.4b', 'index': 3}]"
gāϑanąmca,gāϑanąmca,0.0,[],"[{'id': 'Y3.4b', 'index': 4}, {'id': 'Y3.4c', 'index': 0}, {'id': 'Y3.4c', 'index': 1}]"
sraōϑrəm,sraōϑrəm,0.0,[],"[{'id': 'Y3.4c', 'index': 2}]"
huuarəštā̊,huuarštā̊,1.0,"[{'type': 'insert', 'to': 'ə', 'str': 'ə inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y3.4c', 'index': 3}]"
mąϑrā̊,mąϑrā̊,0.0,[],"[{'id': 'Y3.4c', 'index': 4}]"
imąm,imąm,0.0,[],"[{'id': 'Y3.4c', 'index': 5}, {'id': 'Y3.4d', 'index': 0}]"
aŋhuiiąmca,aŋhuiiąmca,0.0,[],"[{'id': 'Y3.4d', 'index': 1}, {'id': 'Y3.4d', 'index': 2}]"
aṣ̌aiiąmca,aṣ̌aiiąmca,0.0,[],"[{'id': 'Y3.4d', 'index': 3}]"
raϑβąmca,raϑβąmca,0.0,[],"[{'id': 'Y3.4d', 'index': 4}]"
ratufritīmca,ratufritīmca,0.0,[],"[{'id': 'Y3.4d', 'index': 5}, {'id': 'Y3.4d', 'index': 6}]"
xšnə̄maini,xšnūmaine,3.0,"[{'type': 'replace', 'from': 'ə̄', 'to': 'ū', 'str': 'ū for ə̄', 'is_documented': False, 'description': None}, {'type': 'replace', 'from': 'i', 'to': 'e', 'str': 'e for i', 'is_documented': True, 'description': 'common confusions among short palatal vowels (ə, e, i)'}]","[{'id': 'Y3.4e', 'index': 0}]"
yazatanąm,yazatanąm,0.0,[],"[{'id': 'Y3.4e', 'index': 1}, {'id': 'Y3.4e', 'index': 2}]"
aṣ̌aōnąm,aṣ̌aōnąm,0.0,[],"[{'id': 'Y3.4e', 'index': 3}]"
maińiiauuanąm,maińiiauuanąm,0.0,[],"[{'id': 'Y3.4e', 'index': 4}]"
gaēϑaiianąm,gaēϑiianąm,1.0,"[{'type': 'replace', 'from': 'ai', 'to': 'ii', 'str': 'ii for ai', 'is_documented': True, 'description': 'The sources discuss ii primarily in relation to ī (and y/ẏ), where uu for ū and ii for ī are described as a scriptural convention in Indian manuscripts influenced by Gujarati orthography, with inverse spellings also occurring'}, {'type': 'insert', 'to': 'i', 'str': 'i inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y3.4e', 'index': 5}]"
xšnə̄maine,xšnūmaine,2.0,"[{'type': 'replace', 'from': 'ə̄', 'to': 'ū', 'str': 'ū for ə̄', 'is_documented': False, 'description': None}]","[{'id': 'Y3.4e', 'index': 6}]"
